Event Id,Company Id,Workflow Type,Object Type,Object Id,Timestamp,Actor,Action,Previous State,New State,Source Document,Confidence,Requires Review
EV-001506,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60371,2026-02-06T12:47:00,E002,invoice_issued,,open,INV-60371.pdf,1.0,N
EV-000585,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26458,2026-02-06T16:01:00,E017,order_entered,,open,customer_po_4500389771,0.9,N
EV-002810,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,INV4494787,2026-02-06T16:35:00,E002,invoice_matched,received,paid,INV4494787,1.0,N
EV-000664,keystone_bearing_and_drive,fulfillment,shipment,SH-50017,2026-02-06T17:27:00,E028,shipment_confirmed,picked,shipped,PS-SH-50017.pdf,1.0,N
EV-001958,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60412,2026-02-07T09:21:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000394,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26270,2026-02-07T09:27:00,E013,order_entered,,open,customer_po_4500321220,1.0,N
EV-001004,keystone_bearing_and_drive,fulfillment,shipment,SH-50357,2026-02-07T09:28:00,E034,shipment_confirmed,picked,shipped,PS-SH-50357.pdf,1.0,N
EV-000476,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26350,2026-02-07T11:39:00,E025,order_entered,,open,customer_po_PO589441,1.0,N
EV-001491,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60356,2026-02-07T12:52:00,E002,invoice_issued,,open,INV-60356.pdf,1.0,N
EV-002293,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31273,2026-02-07T13:24:00,E011,po_issued,draft,open,PO-31273.pdf,1.0,N
EV-002537,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40217,2026-02-07T14:03:00,E034,goods_received,open,received,PS504989,1.0,N
EV-002976,keystone_bearing_and_drive,manufacturing,work_order,WO-70041,2026-02-07T14:07:00,E045,wo_closed,in_process,closed,COC-WO-70041.pdf,1.0,N
EV-000472,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26346,2026-02-07T17:17:00,E016,order_entered,,open,customer_po_4500783259,0.9,N
EV-001117,keystone_bearing_and_drive,fulfillment,shipment,SH-50470,2026-02-09T08:13:00,E034,shipment_confirmed,picked,shipped,PS-SH-50470.pdf,1.0,N
EV-001979,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60439,2026-02-09T08:37:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-002826,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,94218643,2026-02-09T08:51:00,E002,invoice_matched,received,paid,94218643,1.0,N
EV-002495,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40175,2026-02-09T10:03:00,E037,goods_received,open,received,PS837280,1.0,N
EV-002550,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40230,2026-02-09T11:03:00,E032,goods_received,open,received,PS875772,0.85,Y
EV-001604,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60469,2026-02-09T12:12:00,E002,invoice_issued,,open,INV-60469.pdf,1.0,N
EV-000467,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26341,2026-02-09T13:55:00,E013,order_entered,,open,customer_po_PUR-713588,1.0,N
EV-001828,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60248,2026-02-09T16:59:00,system,payment_applied,open,paid ,Bank feed,1.0,N
EV-002590,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40270,2026-02-10T08:45:00,E028,goods_received,open,received,PS266358,0.85,Y
EV-001584,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60449,2026-02-10T08:56:00,E002,invoice_issued,,open,INV-60449.pdf,1.0,N
EV-003022,keystone_bearing_and_drive,returns,rma,RMA-0007,2026-02-10T09:18:00,E017,rma_approved,requested,approved,INV-60263,1.0,N
EV-002034,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31014,2026-02-10T10:48:00,E011,po_issued,draft,open,PO-31014.pdf,1.0,N
EV-002212,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31192,2026-02-10T11:45:00,E012,po_issued,draft,open,PO-31192.pdf,1.0,N
EV-000250,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26127,2026-02-10T12:43:00,E017,order_entered,,open,customer_po_P574541,0.9,N
EV-002009,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60474,2026-02-10T14:42:00,system,payment_applied,open,paid,Lockbox,1.0,N 
EV-001643,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60025,2026-02-10T15:34:00,system,payment_applied,open,paid,Portal,1.0,N
EV-001097,keystone_bearing_and_drive,fulfillment,shipment ,SH-50450,2026-02-10T16:50:00,E031,shipment_confirmed,picked ,shipped,PS-SH-50450.pdf,1.0,N
EV-000481,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26355,2026-02-10T16:52:00,E025,order_entered,,open,customer_po_P574493,1.0,N
EV-002205,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31185,2026-02-11T07:12:00,E011,po_issued,draft,open,PO-31185.pdf,1.0,N
EV-000994,keystone_bearing_and_drive,fulfillment,shipment,SH-50347,2026-02-11T08:04:00,E026,shipment_confirmed,picked,shipped,PS-SH-50347.pdf,1.0,N
EV-002720,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,INV2818920,2026-02-11T09:18:00,E002,invoice_matched,received,paid,INV2818920,1.0,N
EV-001481,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60346,2026-02-11T09:31:00,E002,invoice_issued,,open,INV-60346.pdf,1.0,N
EV-003013,keystone_bearing_and_drive,quality,ncr,NCR-0003,2026-02-11T09:41:00,E045,ncr_opened,,open,RCV-40230,1.0,Y
EV-002436,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40116,2026-02-11T12:18:00,E037,goods_received,open,received,PS265465,1.0,N
EV-002702,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,INV2881961,2026-02-11T14:15:00 ,E002,invoice_matched,received,paid,INV2881961,1.0,N
EV-000318,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26194,2026-02-11T16:01:00,E016,order_entered,,open,customer_po_PUR-811877,0.9,N
EV-000357,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26233,2026-02-11T16:07:00,E014,order_entered,,open,customer_po_4500360790,0.9,N
EV-001433,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60298,2026-02-12T07:14:00,E002,invoice_issued,,open,INV-60298.pdf,1.0,N
EV-002092,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31072,2026-02-12T10:27:00,E012,po_issued,draft,open,PO-31072.pdf,1.0,N
EV-000517,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26390,2026-02-12T10:56:00,E018,order_entered,,open,customer_po_4500418477,0.9,N
EV-002353,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40033,2026-02-12T11:02:00,E039,goods_received,open,received,PS897111 ,1.0,N
EV-001923,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60372,2026-02-12T12:13:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001369,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60234,2026-02-12T12:52:00,E002,invoice_issued,,open,INV-60234.pdf,1.0,N
EV-000946,keystone_bearing_and_drive,fulfillment,shipment,SH-50299,2026-02-12T13:06:00,E033,shipment_confirmed,picked,shipped,PS-SH-50299.pdf,1.0,N
EV-001886,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60322,2026-02-12T13:10:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000375,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26251,2026-02-12T13:52:00,E014,order_entered,,open,customer_po_PUR-577436,0.9,N
EV-002784,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,5443768,2026-02-12T15:18:00,E002,invoice_matched,received,paid,5443768,1.0,N
EV-001634 ,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60014,2026-02-12T15:32:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000882,keystone_bearing_and_drive,fulfillment,shipment,SH-50235,2026-02-12T16:13:00,E031,shipment_confirmed,picked,shipped,PS-SH-50235.pdf,1.0,N
EV-000187,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26065,2026-02-12T16:39:00,E014,order_entered,,open,customer_po_PO359502,1.0,N
EV-000410,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26286,2026-02-13T07:43:00,E015,order_entered,,open,customer_po_P508679,1.0,N
EV-001486,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60351,2026-02-13T08:23:00,E002,invoice_issued,,open,INV-60351.pdf ,1.0,N
EV-002261 ,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31241,2026-02-13T10:51:00,E011 ,po_issued,draft,open,PO-31241.pdf,1.0,N
EV-002839,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,97264916,2026-02-13T12:48:00,E002,invoice_matched,received,paid,97264916,1.0,N
EV-000999,keystone_bearing_and_drive,fulfillment ,shipment,SH-50352,2026-02-13T16:54:00,E034,shipment_confirmed,picked,shipped,PS-SH-50352.pdf,1.0,N
EV-000639,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26512,2026-02-13T17:45:00,E025,order_entered,,open,customer_po_PO639147,1.0,N
EV-001413,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60278,2026-02-14T08:51:00,E002,invoice_issued,,open,INV-60278.pdf,1.0,N
EV-000162,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26042,2026-02-14T09:10:00,E025,order_entered,,open,customer_po_4500398951,0.9,N
EV-001649,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60032,2026-02-14T10:54:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000587,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26460 ,2026-02-14T12:06:00,E015,order_entered,,open,customer_po_P903252,1.0,N
EV-002095,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31075,2026-02-14T13:44:00,E012,po_issued,draft,open,PO-31075.pdf,1.0,N
EV-000926,keystone_bearing_and_drive,fulfillment,shipment,SH-50279,2026-02-14T14:35:00,E031,shipment_confirmed,picked,shipped,PS-SH-50279.pdf,1.0,N
EV-000571,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26444,2026-02-14T14:37:00,E013,order_entered,,open,customer_po_P233569,1.0,N
EV-002642 ,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,INV5342354,2026-02-14T14:49:00,E002,invoice_matched,received,approved,INV5342354,1.0,N
EV-000122,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26003,2026-02-14T14:55:00,E017,order_entered,,open,customer_po_4500458676,0.9,N 
EV-000004,keystone_bearing_and_drive,quote_to_order,quote,Q-26004,2026-02-14T15:54:00,E023,quote_sent,draft ,sent,Q-26004.pdf,1.0,N
EV-000008,keystone_bearing_and_drive,quote_to_order,quote,Q-26008,2026-02-14T17:02:00,E021,quote_sent,draft,sent,Q-26008.pdf,1.0,N
EV-001566,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60431,2026-02-15T07:15:00,E002,invoice_issued,,open,INV-60431.pdf,1.0,N
EV-002541,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40221,2026-02-15T08:27:00,E031,goods_received,open,received,PS614822,1.0,N
EV-000703,keystone_bearing_and_drive,fulfillment,shipment,SH-50056,2026-02-15T08:42:00,E036,shipment_confirmed,picked,shipped,PS-SH-50056.pdf,1.0,N
EV-001908,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60350,2026-02-15T10:19:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001190,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60055,2026-02-15T11:02:00,E002,invoice_issued,,open,INV-60055.pdf,1.0,N
EV-001721,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60115,2026-02-15T11:41:00 ,system,payment_applied,open,paid,Bank feed,1.0,N
EV-001766,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60172,2026-02-15T12:23:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-001079,keystone_bearing_and_drive,fulfillment,shipment,SH-50432,2026-02-15T14:15:00,E038,shipment_confirmed,picked,shipped,PS-SH-50432.pdf,1.0,N
EV-001779,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60189,2026-02-15T17:09:00,system,payment_applied,open,paid,Portal,1.0,N
EV-000976,keystone_bearing_and_drive,fulfillment,shipment,SH-50329,2026-02-16T09:30:00,E029,shipment_confirmed,picked,shipped,PS-SH-50329.pdf,1.0,N
EV-001702,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60094,2026-02-16T12:25:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001463,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60328 ,2026-02-16T14:38:00,E002,invoice_issued,,open,INV-60328.pdf,1.0,N
EV-000001,keystone_bearing_and_drive,quote_to_order,quote,Q-26001,2026-02-16T15:15:00,E019,quote_sent,draft,sent,Q-26001.pdf,1.0,N
EV-002783,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,9550811,2026-02-16T15:26:00,E002,invoice_matched,received,paid,9550811,1.0,N
EV-002260,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31240,2026-02-17T07:38:00,E011,po_issued,draft,open,PO-31240.pdf,1.0,N
EV-002059,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31039,2026-02-17T08:30:00,E012,po_issued,draft,open,PO-31039.pdf,1.0,N
EV-001446,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60311,2026-02-17T10:10:00,E002,invoice_issued,,open,INV-60311.pdf,1.0,N
EV-001809,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60227,2026-02-17T10:47:00,system,payment_applied,open,paid ,Email remittance,0.95,N
EV-000959,keystone_bearing_and_drive,fulfillment,shipment,SH-50312,2026-02-17T12:12:00,E032,shipment_confirmed,picked,shipped,PS-SH-50312.pdf,1.0,N
EV-001826,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60246,2026-02-17T14:20:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001843,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60265,2026-02-17T14:56:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001830,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60250,2026-02-17T15:26:00,system,payment_applied,open,paid,Portal,1.0,N
EV-001759,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60163,2026-02-17T16:57:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000345,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26221,2026-02-17T17:32:00,E017,order_entered,,open,customer_po_PUR-747530,0.9,N
EV-001034,keystone_bearing_and_drive,fulfillment,shipment,SH-50387,2026-02-18T07:37:00,E028,shipment_confirmed,picked,shipped,PS-SH-50387.pdf,1.0,N
EV-000123,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26004,2026-02-18T08:26:00,E014,order_entered,,open,customer_po_4500503261,1.0,N
EV-000939,keystone_bearing_and_drive,fulfillment,shipment,SH-50292,2026-02-18T10:19:00,E037,shipment_confirmed,picked,shipped,PS-SH-50292.pdf,1.0,N
EV-000447,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26321,2026-02-18T10:36:00,E025,order_entered,,open,customer_po_PUR-696256,0.9,N
EV-002972,keystone_bearing_and_drive,manufacturing,work_order,WO-70039,2026-02-18T12:25:00,E045,wo_closed,in_process,closed,COC-WO-70039.pdf,1.0,N
EV-000487,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26361,2026-02-18T12:31:00,E015,order_entered,,open,customer_po_PUR-806119,0.9,N
EV-002879,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,92294328,2026-02-18T14:07:00,E002,match_exception,received,on hold,92294328,0.7,Y
EV-001521,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60386,2026-02-18T14:38:00,E002,invoice_issued,,open,INV-60386.pdf,1.0,N
EV-000412,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26288,2026-02-18T16:42:00,E013,order_entered,,open,customer_po_P748711,0.9,N
EV-002296,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31276,2026-02-18T17:11:00,E012,po_issued,draft,open,PO-31276.pdf,1.0,N
EV-001426,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60291,2026-02-18T17:15:00,E002,invoice_issued,,open,INV-60291.pdf,1.0,N
EV-001982,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60442,2026-02-18T17:49:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001105,keystone_bearing_and_drive,fulfillment,shipment,SH-50458,2026-02-19T10:45:00,E036,shipment_confirmed,picked,shipped,PS-SH-50458.pdf,1.0,N
EV-000165,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26044,2026-02-19T10:50:00,E016,order_entered,,open,customer_po_P953019,1.0,N
EV-000520,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26393 ,2026-02-19T12:04:00,E018,order_entered,,open,customer_po_PUR-193452,0.9,N
EV-002544,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40224,2026-02-19T12:18:00,E039,goods_received,open ,received,PS585071,0.85,Y
EV-001652,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60037,2026-02-19T13:06:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-002482,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40162,2026-02-19T13:51:00 ,E039,goods_received,open,received,PS850470,1.0,N
EV-000046,keystone_bearing_and_drive,quote_to_order,quote,Q-26046,2026-02-19T14:10:00,E023,quote_sent,draft,sent,Q-26046.pdf,1.0,N
EV-000861,keystone_bearing_and_drive,fulfillment,shipment,SH-50214,2026-02-19T15:03:00,E029,shipment_confirmed,picked,shipped,PS-SH-50214.pdf ,1.0,N
EV-001348,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60213,2026-02-19T15:16:00,E002,invoice_issued,,open,INV-60213.pdf,1.0,N
EV-001592,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60457,2026-02-19T17:48:00,E002,invoice_issued,,open,INV-60457.pdf,1.0,N
EV-001747,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60148,2026-02-20T08:03:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-002725,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,9259945,2026-02-20T08:06:00,E002,match_exception,received,on hold,9259945,0.7,Y
EV-000414,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26290,2026-02-20T09:21:00,E013,order_entered,,open,customer_po_P689503,1.0,N
EV-001885,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60321,2026-02-20T12:17:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001323,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60188,2026-02-20T14:13:00,E002,invoice_issued,,open,INV-60188.pdf,1.0,N
EV-000638,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26511,2026-02-20T14:38:00,E024,order_entered,,open,customer_po_PO242263,1.0,N
EV-002058,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31038 ,2026-02-20T14:50:00,E011,po_issued,draft,open,PO-31038.pdf,1.0,N
EV-002004,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60467,2026-02-20T15:33:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000836,keystone_bearing_and_drive,fulfillment,shipment,SH-50189,2026-02-20T15:37:00,E029,shipment_confirmed,picked,shipped,PS-SH-50189.pdf,1.0,N
EV-001841,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60263,2026-02-20T16:41:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-002987,keystone_bearing_and_drive,manufacturing,work_order,WO-70049,2026-02-21T07:53:00,E023,wo_released,planned,released,MRP,1.0,N
EV-001811,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60229,2026-02-21T09:01:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001423,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60288,2026-02-21T09:10:00,E002,invoice_issued,,open,INV-60288.pdf,1.0,N
EV-002169,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31149,2026-02-21T09:13:00,E012,po_issued,draft,open,PO-31149.pdf,1.0,N
EV-001078,keystone_bearing_and_drive,fulfillment,shipment,SH-50431,2026-02-21T10:11:00,E027,shipment_confirmed,picked,shipped,PS-SH-50431.pdf,1.0,N
EV-000936,keystone_bearing_and_drive,fulfillment,shipment,SH-50289 ,2026-02-21T10:14:00,E036,shipment_confirmed,picked,shipped,PS-SH-50289.pdf,1.0,N
EV-002830,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,SI3015425,2026-02-21T11:45:00,E002,invoice_matched,received,approved,SI3015425,1.0,N
EV-000839,keystone_bearing_and_drive,fulfillment,shipment,SH-50192,2026-02-21T11:56:00,E036,shipment_confirmed,picked,shipped,PS-SH-50192.pdf,1.0,N
