so_number,line,item_id,description,ordered_qty,uom,unit_price,extended_price,unit_cost_at_order,price_source,requested_date,promised_date,shipped_qty,line_status,ship_to_id
SO-26373,1,A-20039,Shaft Coupling 1.000,1,EA,562.68,562.68,415.87,Price List D,2026-01-18,2026-01-21,1,Shipped,NIC-CUST0009-S1
SO-26373,2,A-20077,Machined Housing 1.250,3,EA,1062.94,3188.82,869.98,Price List D,2026-01-08,2026-01-08,3,Shipped,NIC-CUST0009-S1
SO-26374,1,A-20107,Gearbox Sub-Assembly M12,1,EA,3043.06,3043.06,2631.9500000000003,Price List D,2025-07-19,2025-07-20,0,Backordered,NIC-CUST0011-S1
SO-26374,2,A-20073,Machined Housing 1.500,1,EA,671.8,671.8,496.53000000000003,Price List D,2025-07-10,2025-07-17,1,Shipped,NIC-CUST0011-S1
SO-26374,3,A-20070,Gearbox Sub-Assembly 1.000,2,EA,2638.4,5276.8,1739.22,Price List D,2025-07-12,2025-07-12,2,Shipped,NIC-CUST0011-S1
SO-26374,4,A-20092,Gearbox Sub-Assembly 2.000,3,EA,2120.77,6362.31,1915.78,Price List D,2025-07-15,2025-07-15,3,Shipped,NIC-CUST0011-S1
SO-26375,1,A-20031,Shaft Coupling M10,2,EA,223.99,447.98,128.84,Price List B,2025-10-23,2025-10-23,2,Shipped,NIC-CUST0020-S1
SO-26375,2,A-20092,Gearbox Sub-Assembly 2.000,3,EA,2456.99,7370.97,1915.78,Price List B,2025-10-24,2025-10-31,3,Shipped,NIC-CUST0020-S1
SO-26375,3,A-20022,Machined Housing 1.500,5,EA,214.07,1070.35,155.41,Price List B,2025-10-23,2025-10-23,5,Shipped,NIC-CUST0020-S1
SO-26375,4,A-20073,Machined Housing 1.500,5,EA,700.48,3502.4,496.53000000000003,Manual override,2025-11-04,2025-11-04,5,Shipped,NIC-CUST0020-S1
SO-26376,1,A-20022,Machined Housing 1.500,2,EA,202.81,405.62,155.41,Price List C,2026-03-23,2026-03-23,2,Shipped,NIC-CUST0034-S1
SO-26376,2,A-20039,Shaft Coupling 1.000,1,EA,561.99,561.99,415.87,Manual override,2026-04-14,2026-04-14,0,Backordered,NIC-CUST0034-S1
SO-26376,3,A-20043,Gearbox Sub-Assembly 1.000,1,EA,2081.52,2081.52,1336.88,Price List C,2026-04-06,2026-04-06,0,Open,NIC-CUST0034-S1
SO-26376,4,A-20003,Gearbox Sub-Assembly 2.000,3,EA,3021.66,9064.98,2450.66,Price List C,2026-04-01,2026-04-08,0,Open,NIC-CUST0034-S1
SO-26376,5,A-20040,Machined Housing #60,3,EA,282.86,848.58,210.93,Price List C,2026-04-18,2026-04-21,0,Open,NIC-CUST0034-S1
SO-26377,1,A-20082,Machined Housing #60,1,EA,1325.27,1325.27,841.44,Price List C,2025-05-24,2025-05-24,1,Shipped,NIC-CUST0025-S1
SO-26377,2,A-20097,Machined Housing #80,5,EA,375.4,1877.0,246.81,Price List C,2025-05-05,2025-05-06,5,Shipped,NIC-CUST0025-S1
SO-26377,3,A-20090,Machined Housing 1.250,5,EA,1212.24,6061.2,821.3000000000001,Price List C,2025-05-29,2025-06-01,5,Shipped,NIC-CUST0025-S1
SO-26378,1,A-20020,Shaft Coupling 5/8-11,3,EA,559.46,1678.38,316.62,Price List B,2025-11-21,2025-11-24,0,Open,NIC-CUST0035-S1
SO-26378,2,A-20013,Shaft Coupling 5/8-11,3,EA,218.8,656.4,162.20000000000002,Price List B,2025-11-12,2025-11-12,3,Shipped,NIC-CUST0035-S1
SO-26378,3,A-20114,Shaft Coupling 3/8-16,2,EA,420.75,841.5,244.69,Price List B,2025-11-18,2025-11-19,2,Shipped,NIC-CUST0035-S1
SO-26378,4,A-20036,Gearbox Sub-Assembly M10,1,EA,3917.71,3917.71,2945.65,Price List B,2025-11-12,2025-11-12,1,Shipped,NIC-CUST0035-S1
SO-26378,5,A-20002,Gearbox Sub-Assembly 3/8-16,3,EA,2440.01,7320.03,1931.15,Price List B,2025-11-13,2025-11-13,3,Shipped,NIC-CUST0035-S1
SO-26379,1,A-20076,Gearbox Sub-Assembly 1.375,5,EA,1094.03,5470.15,721.1800000000001,Price List D,2026-01-31,2026-02-01,5,Shipped,NIC-CUST0019-S1
SO-26379,2,A-20033,Shaft Coupling 2.000,3,EA,439.23,1317.69,328.62,Price List D,2026-02-07,2026-02-07,3,Shipped,NIC-CUST0019-S1
SO-26379,3,A-20030,Shaft Coupling M8,1,EA,223.49,223.49,176.98,Price List D,2026-02-11,2026-02-11,1,Shipped,NIC-CUST0019-S1
SO-26379,4,A-20040,Machined Housing #60,2,EA,257.72,515.44,210.93,Price List D,2026-02-07,2026-02-07,2,Shipped,NIC-CUST0019-S1
SO-26379,5,A-20070,Gearbox Sub-Assembly 1.000,1,EA,2638.4,2638.4,1739.22,Price List D,2026-02-19,2026-02-20,0,Open,NIC-CUST0019-S1
SO-26380,1,A-20030,Shaft Coupling M8,5,EA,223.49,1117.45,176.98,Price List D,2025-05-30,2025-05-30,5,Shipped,NIC-CUST0040-S1
SO-26380,2,A-20107,Gearbox Sub-Assembly M12,3,EA,3043.06,9129.18,2631.9500000000003,Price List D,2025-06-01,2025-06-02,3,Shipped,NIC-CUST0040-S1
SO-26380,3,A-20092,Gearbox Sub-Assembly 2.000,1,EA,2120.77,2120.77,1915.78,Price List D,2025-06-08,2025-06-11,1,Shipped,NIC-CUST0040-S1
SO-26380,4,A-20072,Machined Housing 1.250,5,EA,442.24,2211.2,402.48,Price List D,2025-05-26,2025-05-26,5,Shipped,NIC-CUST0040-S1
SO-26381,1,A-20039,Shaft Coupling 1.000,1,EA,651.88,651.88,415.87,Price List B,2025-07-21,2025-07-28,1,Shipped,NIC-CUST0029-S1
SO-26381,2,A-20107,Gearbox Sub-Assembly M12,2,EA,3525.5,7051.0,2631.9500000000003,Price List B,2025-08-03,2025-08-04,2,Shipped,NIC-CUST0029-S1
SO-26381,3,A-20013,Shaft Coupling 5/8-11,1,EA,218.8,218.8,162.20000000000002,Price List B,2025-08-01,2025-08-04,1,Shipped,NIC-CUST0029-S1
SO-26382,1,A-20092,Gearbox Sub-Assembly 2.000,1,EA,2586.3,2586.3,1915.78,Price List A,2025-10-27,2025-10-30,1,Shipped,NIC-CUST0023-S1
SO-26383,1,A-20031,Shaft Coupling M10,1,EA,212.2,212.2,128.84,Price List C,2026-02-09,2026-02-09,1,Shipped,NIC-CUST0001-S1
SO-26383,2,A-20038,Gearbox Sub-Assembly #80,2,EA,2823.13,5646.26,1997.97,Price List C,2026-02-22,2026-02-25,2,Shipped,NIC-CUST0001-S1
SO-26383,3,A-20053,Machined Housing #50,1,EA,838.95,838.95,695.65,Price List C,2026-02-04,2026-02-05,1,Shipped,NIC-CUST0001-S1
SO-26383,4,A-20070,Gearbox Sub-Assembly 1.000,5,EA,2895.8,14479.0,1739.22,Price List C,2026-02-19,2026-02-22,0,Open,NIC-CUST0001-S1
SO-26383,5,A-20070,Gearbox Sub-Assembly 1.000,1,EA,2895.8,2895.8,1739.22,Price List C,2026-01-27,2026-01-27,1,Shipped,NIC-CUST0001-S1
SO-26384,1,A-20065,Machined Housing M6,5,EA,1008.51,5042.55,798.0,Manual override,2025-08-01,2025-08-01,5,Shipped,NIC-CUST0033-S1
SO-26385,1,A-20002,Gearbox Sub-Assembly 3/8-16,2,EA,2568.43,5136.86,1931.15,Price List A,2026-01-28,2026-01-28,2,Shipped,NIC-CUST0006-S1
SO-26385,2,A-20110,Gearbox Sub-Assembly 2.000,1,EA,4945.44,4945.44,2979.18,Price List A,2026-01-27,2026-01-27,1,Shipped,NIC-CUST0006-S1
SO-26386,1,A-20043,Gearbox Sub-Assembly 1.000,1,EA,2197.16,2197.16,1336.88,Price List B,2026-01-06,2026-01-06,1,Shipped,NIC-CUST0005-S1
SO-26386,2,A-20065,Machined Housing M6,2,EA,1076.5,2153.0,798.0,Price List B,2026-01-16,2026-01-19,2,Shipped,NIC-CUST0005-S1
SO-26386,3,A-20101,Gearbox Sub-Assembly 5/8-11,1,EA,3417.55,3417.55,2382.4,Price List B,2025-12-28,2025-12-29,1,Shipped,NIC-CUST0005-S1
SO-26387,1,A-20039,Shaft Coupling 1.000,5,EA,686.19,3430.95,415.87,Price List A,2026-03-07,2026-03-07,0,Open,NIC-CUST0006-S1
SO-26387,2,A-20033,Shaft Coupling 2.000,5,EA,535.65,2678.25,328.62,Price List A,2026-03-24,2026-03-24,5,Shipped,NIC-CUST0006-S1
SO-26387,3,A-20022,Machined Housing 1.500,1,EA,225.34,225.34,155.41,Price List A,2026-03-24,2026-03-24,1,Shipped,NIC-CUST0006-S1
SO-26388,1,A-20072,Machined Housing 1.250,1,EA,485.39,485.39,402.48,Manual override,2025-04-22,2025-04-22,1,Shipped,NIC-CUST0021-S1
SO-26389,1,A-20022,Machined Housing 1.500,5,EA,173.69,868.45,155.41,Manual override,2025-11-27,2025-11-30,5,Shipped,NIC-CUST0040-S1
SO-26389,2,A-20058,Shaft Coupling size 6,1,EA,353.03,353.03,254.75,Price List D,2025-11-19,2025-11-22,1,Shipped,NIC-CUST0040-S1
SO-26390,1,A-20020,Shaft Coupling 5/8-11,3,EA,530.02,1590.06,316.62,Price List C,2026-02-01,2026-02-02,3,Shipped,NIC-CUST0017-S1
SO-26390,2,A-20114,Shaft Coupling 3/8-16,2,EA,398.6,797.2,244.69,Price List C,2026-02-12,2026-02-19,0,Open,NIC-CUST0017-S1
SO-26390,3,A-20065,Machined Housing M6,2,EA,968.85,1937.7,798.0,Manual override,2026-02-16,2026-02-19,2,Shipped,NIC-CUST0017-S1
SO-26390,4,A-20043,Gearbox Sub-Assembly 1.000,3,EA,2081.52,6244.56,1336.88,Price List C,2026-01-26,2026-01-27,3,Shipped,NIC-CUST0017-S1
SO-26391,1,A-20043,Gearbox Sub-Assembly 1.000,5,EA,1896.5,9482.5,1336.88,Price List D,2025-11-26,2025-11-29,5,Shipped,NIC-CUST0036-S1
SO-26391,2,A-20036,Gearbox Sub-Assembly M10,3,EA,3009.63,9028.89,2945.65,Manual override,2025-11-17,2025-11-24,3,Shipped,NIC-CUST0036-S1
SO-26392,1,A-20101,Gearbox Sub-Assembly 5/8-11,3,EA,3597.42,10792.26,2382.4,Price List A,2025-12-06,2025-12-07,3,Shipped,NIC-CUST0022-S1
SO-26392,2,A-20082,Machined Housing #60,3,EA,1472.52,4417.56,841.44,Price List A,2025-12-04,2025-12-07,3,Shipped,NIC-CUST0022-S1
SO-26392,3,A-20078,Machined Housing 3/8-16,1,EA,1275.6,1275.6,704.75,Price List A,2025-12-09,2025-12-12,1,Shipped,NIC-CUST0022-S1
SO-26393,1,A-20022,Machined Housing 1.500,3,EA,202.81,608.43,155.41,Price List C,2025-07-09,2025-07-09,3,Shipped,NIC-CUST0017-S1
SO-26393,2,A-20101,Gearbox Sub-Assembly 5/8-11,5,EA,3237.68,16188.4,2382.4,Price List C,2025-07-17,2025-07-17,5,Shipped,NIC-CUST0017-S1
SO-26393,3,A-20107,Gearbox Sub-Assembly M12,2,EA,3339.95,6679.9,2631.9500000000003,Price List C,2025-07-29,2025-08-05,2,Shipped,NIC-CUST0017-S1
SO-26393,4,A-20097,Machined Housing #80,5,EA,375.4,1877.0,246.81,Price List C,2025-07-15,2025-07-15,5,Shipped,NIC-CUST0017-S1
SO-26394,1,A-20022,Machined Housing 1.500,3,EA,184.78,554.34,155.41,Price List D,2026-04-03,2026-04-04,0,Open,NIC-CUST0008-S1
SO-26394,2,A-20030,Shaft Coupling M8,1,EA,223.49,223.49,176.98,Price List D,2026-03-17,2026-03-24,1,Shipped,NIC-CUST0008-S1
SO-26394,3,A-20101,Gearbox Sub-Assembly 5/8-11,2,EA,2949.88,5899.76,2382.4,Price List D,2026-04-08,2026-04-09,0,Backordered,NIC-CUST0008-S1
SO-26394,4,A-20076,Gearbox Sub-Assembly 1.375,2,EA,1094.03,2188.06,721.1800000000001,Price List D,2026-03-26,2026-03-29,0,Open,NIC-CUST0008-S1
SO-26394,5,A-20070,Gearbox Sub-Assembly 1.000,1,EA,2506.48,2506.48,1739.22,Manual override,2026-04-06,2026-04-13,0,Open,NIC-CUST0008-S1
SO-26395,1,A-20076,Gearbox Sub-Assembly 1.375,1,EA,1094.03,1094.03,721.1800000000001,Price List D,2025-10-17,2025-10-20,1,Shipped,NIC-CUST0008-S1
SO-26395,2,A-20053,Machined Housing #50,1,EA,764.38,764.38,695.65,Price List D,2025-10-08,2025-10-08,1,Shipped,NIC-CUST0008-S1
SO-26395,3,A-20070,Gearbox Sub-Assembly 1.000,5,EA,2638.4,13192.0,1739.22,Price List D,2025-10-25,2025-10-28,5,Shipped,NIC-CUST0008-S1
SO-26396,1,A-20030,Shaft Coupling M8,2,EA,258.92,517.84,176.98,Price List B,2025-10-22,2025-10-23,2,Shipped,NIC-CUST0005-S1
SO-26396,2,A-20053,Machined Housing #50,1,EA,885.56,885.56,695.65,Price List B,2025-10-05,2025-10-08,1,Shipped,NIC-CUST0005-S1
SO-26396,3,A-20077,Machined Housing 1.250,2,EA,1231.46,2462.92,869.98,Price List B,2025-10-29,2025-10-30,0,Open,NIC-CUST0005-S1
SO-26397,1,A-20020,Shaft Coupling 5/8-11,1,EA,559.46,559.46,316.62,Price List B,2026-01-25,2026-01-28,0,Open,NIC-CUST0005-S1
SO-26397,2,A-20078,Machined Housing 3/8-16,3,EA,1211.82,3635.46,704.75,Price List B,2026-02-12,2026-02-19,3,Shipped,NIC-CUST0005-S1
SO-26397,3,A-20063,Gearbox Sub-Assembly 5/8-11,2,EA,1891.18,3782.36,1372.91,Price List B,2026-01-29,2026-01-29,2,Shipped,NIC-CUST0005-S1
SO-26397,4,A-20003,Gearbox Sub-Assembly 2.000,1,EA,3189.53,3189.53,2450.66,Price List B,2026-01-24,2026-01-24,1,Shipped,NIC-CUST0005-S1
SO-26397,5,A-20036,Gearbox Sub-Assembly M10,1,EA,3330.05,3330.05,2945.65,Manual override,2026-02-01,2026-02-01,1,Shipped,NIC-CUST0005-S1
SO-26398,1,A-20013,Shaft Coupling 5/8-11,1,EA,218.8,218.8,162.20000000000002,Price List B,2025-09-26,2025-09-26,1,Shipped,NIC-CUST0035-S1
SO-26398,2,A-20020,Shaft Coupling 5/8-11,5,EA,559.46,2797.3,316.62,Price List B,2025-09-30,2025-09-30,5,Shipped,NIC-CUST0035-S1
SO-26398,3,A-20070,Gearbox Sub-Assembly 1.000,1,EA,3056.68,3056.68,1739.22,Price List B,2025-09-23,2025-09-24,1,Shipped,NIC-CUST0035-S1
SO-26399,1,A-20110,Gearbox Sub-Assembly 2.000,5,EA,4698.17,23490.85,2979.18,Price List B,2025-07-15,2025-07-15,5,Shipped,NIC-CUST0038-S1
SO-26399,2,A-20082,Machined Housing #60,5,EA,1398.89,6994.45,841.44,Price List B,2025-06-26,2025-06-26,5,Shipped,NIC-CUST0038-S1
SO-26400,1,A-20033,Shaft Coupling 2.000,1,EA,508.87,508.87,328.62,Price List B,2026-01-06,2026-01-07,1,Shipped,NIC-CUST0035-S1
SO-26400,2,A-20043,Gearbox Sub-Assembly 1.000,5,EA,2197.16,10985.8,1336.88,Price List B,2026-01-20,2026-01-21,5,Shipped,NIC-CUST0035-S1
SO-26400,3,A-20087,Machined Housing M12,3,EA,588.52,1765.56,333.06,Price List B,2026-01-15,2026-01-15,3,Shipped,NIC-CUST0035-S1
SO-26400,4,A-20078,Machined Housing 3/8-16,2,EA,1211.82,2423.64,704.75,Price List B,2026-01-10,2026-01-10,2,Shipped,NIC-CUST0035-S1
SO-26401,1,A-20082,Machined Housing #60,1,EA,1398.89,1398.89,841.44,Price List B,2026-02-12,2026-02-13,1,Shipped,NIC-CUST0010-S1
SO-26401,2,A-20072,Machined Housing 1.250,1,EA,512.35,512.35,402.48,Price List B,2026-02-08,2026-02-11,1,Shipped,NIC-CUST0010-S1
SO-26401,3,A-20077,Machined Housing 1.250,2,EA,1231.46,2462.92,869.98,Price List B,2026-01-18,2026-01-18,2,Shipped,NIC-CUST0010-S1
SO-26401,4,A-20092,Gearbox Sub-Assembly 2.000,2,EA,2456.99,4913.98,1915.78,Price List B,2026-01-30,2026-02-02,2,Shipped,NIC-CUST0010-S1
SO-26401,5,A-20107,Gearbox Sub-Assembly M12,5,EA,3525.5,17627.5,2631.9500000000003,Price List B,2026-01-28,2026-01-28,5,Shipped,NIC-CUST0010-S1
SO-26402,1,A-20022,Machined Housing 1.500,2,EA,196.05,392.1,155.41,Manual override,2026-04-15,2026-04-16,0,Open,NIC-CUST0033-S1
SO-26403,1,A-20107,Gearbox Sub-Assembly M12,1,EA,2617.03,2617.03,2631.9500000000003,Manual override,2025-11-20,2025-11-20,1,Shipped,NIC-CUST0003-S1
SO-26403,2,A-20002,Gearbox Sub-Assembly 3/8-16,1,EA,2106.11,2106.11,1931.15,Price List D,2025-11-08,2025-11-08,1,Shipped,NIC-CUST0003-S1
SO-26403,3,A-20002,Gearbox Sub-Assembly 3/8-16,3,EA,2106.11,6318.33,1931.15,Price List D,2025-11-22,2025-11-22,3,Shipped,NIC-CUST0003-S1
SO-26403,4,A-20107,Gearbox Sub-Assembly M12,1,EA,2677.89,2677.89,2631.9500000000003,Manual override,2025-11-18,2025-11-18,1,Shipped,NIC-CUST0003-S1
SO-26403,5,A-20038,Gearbox Sub-Assembly #80,2,EA,2572.18,5144.36,1997.97,Price List D,2025-11-26,2025-11-26,2,Shipped,NIC-CUST0003-S1
SO-26404,1,A-20107,Gearbox Sub-Assembly M12,3,EA,3043.06,9129.18,2631.9500000000003,Price List D,2025-10-31,2025-10-31,3,Shipped,NIC-CUST0011-S1
SO-26404,2,A-20043,Gearbox Sub-Assembly 1.000,3,EA,1896.5,5689.5,1336.88,Price List D,2025-10-23,2025-10-24,3,Shipped,NIC-CUST0011-S1
SO-26404,3,A-20063,Gearbox Sub-Assembly 5/8-11,3,EA,1632.39,4897.17,1372.91,Price List D,2025-10-31,2025-10-31,3,Shipped,NIC-CUST0011-S1
SO-26404,4,A-20077,Machined Housing 1.250,1,EA,1062.94,1062.94,869.98,Price List D,2025-10-17,2025-10-17,1,Shipped,NIC-CUST0011-S1
SO-26404,5,A-20077,Machined Housing 1.250,3,EA,1062.94,3188.82,869.98,Price List D,2025-10-23,2025-10-23,3,Shipped,NIC-CUST0011-S1
SO-26405,1,A-20031,Shaft Coupling M10,5,EA,193.34,966.7,128.84,Price List D,2025-05-15,2025-05-15,5,Shipped,NIC-CUST0008-S1
SO-26406,1,A-20020,Shaft Coupling 5/8-11,5,EA,530.02,2650.1,316.62,Price List C,2025-09-18,2025-09-25,5,Shipped,NIC-CUST0017-S1
SO-26407,1,A-20034,Shaft Coupling M10,1,EA,148.07,148.07,111.33,Price List B,2025-10-12,2025-10-12,1,Shipped,NIC-CUST0035-S1
SO-26407,2,A-20072,Machined Housing 1.250,3,EA,512.35,1537.05,402.48,Price List B,2025-10-11,2025-10-18,3,Shipped,NIC-CUST0035-S1
SO-26407,3,A-20063,Gearbox Sub-Assembly 5/8-11,2,EA,1891.18,3782.36,1372.91,Price List B,2025-10-16,2025-10-16,0,Open,NIC-CUST0035-S1
SO-26407,4,A-20073,Machined Housing 1.500,1,EA,778.31,778.31,496.53000000000003,Price List B,2025-10-29,2025-10-29,1,Shipped,NIC-CUST0035-S1
SO-26408,1,A-20020,Shaft Coupling 5/8-11,3,EA,477.02,1431.06,316.62,Manual override,2026-02-13,2026-02-13,3,Shipped,NIC-CUST0001-S1
SO-26409,1,A-20092,Gearbox Sub-Assembly 2.000,2,EA,2586.3,5172.6,1915.78,Price List A,2025-11-09,2025-11-10,2,Shipped,NIC-CUST0033-S1
SO-26409,2,A-20043,Gearbox Sub-Assembly 1.000,1,EA,2312.8,2312.8,1336.88,Price List A,2025-10-31,2025-10-31,1,Shipped,NIC-CUST0033-S1
SO-26409,3,A-20040,Machined Housing #60,5,EA,314.29,1571.45,210.93,Price List A,2025-10-30,2025-11-06,5,Shipped,NIC-CUST0033-S1
SO-26409,4,A-20038,Gearbox Sub-Assembly #80,3,EA,3136.81,9410.43,1997.97,Price List A,2025-11-07,2025-11-07,3,Shipped,NIC-CUST0033-S1
SO-26410,1,A-20090,Machined Housing 1.250,1,EA,1212.24,1212.24,821.3000000000001,Price List C,2025-04-28,2025-04-28,1,Shipped,NIC-CUST0018-S1
SO-26410,2,A-20053,Machined Housing #50,5,EA,838.95,4194.75,695.65,Price List C,2025-05-05,2025-05-06,5,Shipped,NIC-CUST0018-S1
SO-26410,3,A-20003,Gearbox Sub-Assembly 2.000,5,EA,2585.2,12926.0,2450.66,NIC-CPA014,2025-04-19,2025-04-19,0,Backordered,NIC-CUST0018-S1
SO-26410,4,A-20110,Gearbox Sub-Assembly 2.000,5,EA,3961.3,19806.5,2979.18,Manual override,2025-04-22,2025-04-29,5,Shipped,NIC-CUST0018-S1
SO-26410,5,A-20022,Machined Housing 1.500,1,EA,202.81,202.81,155.41,Price List C,2025-05-05,2025-05-08,0,Open,NIC-CUST0018-S1
SO-26411,1,A-20036,Gearbox Sub-Assembly M10,5,EA,3381.61,16908.05,2945.65,Price List D,2025-11-06,2025-11-09,5,Shipped,NIC-CUST0003-S1
SO-26411,2,A-20078,Machined Housing 3/8-16,1,EA,1045.99,1045.99,704.75,Price List D,2025-11-05,2025-11-12,0,Open,NIC-CUST0003-S1
SO-26411,3,A-20097,Machined Housing #80,1,EA,342.03,342.03,246.81,Price List D,2025-11-06,2025-11-09,1,Shipped,NIC-CUST0003-S1
SO-26411,4,A-20114,Shaft Coupling 3/8-16,1,EA,363.17,363.17,244.69,Price List D,2025-10-18,2025-10-25,1,Shipped,NIC-CUST0003-S1
SO-26411,5,A-20053,Machined Housing #50,2,EA,764.38,1528.76,695.65,Price List D,2025-11-08,2025-11-08,2,Shipped,NIC-CUST0003-S1
SO-26412,1,A-20061,Shaft Coupling 2.000,2,EA,265.04,530.08,175.52,Price List A,2026-01-31,2026-01-31,2,Shipped,NIC-CUST0022-S1
SO-26412,2,A-20090,Machined Housing 1.250,1,EA,1346.93,1346.93,821.3000000000001,Price List A,2026-01-11,2026-01-11,1,Shipped,NIC-CUST0022-S1
SO-26413,1,A-20003,Gearbox Sub-Assembly 2.000,1,EA,2753.07,2753.07,2450.66,Price List D,2025-11-27,2025-11-27,1,Shipped,NIC-CUST0009-S1
SO-26413,2,A-20036,Gearbox Sub-Assembly M10,5,EA,3381.61,16908.05,2945.65,Price List D,2025-11-28,2025-12-05,5,Shipped,NIC-CUST0009-S1
SO-26413,3,A-20020,Shaft Coupling 5/8-11,3,EA,482.91,1448.73,316.62,Price List D,2025-11-11,2025-11-11,3,Shipped,NIC-CUST0009-S1
SO-26413,4,A-20107,Gearbox Sub-Assembly M12,5,EA,3043.06,15215.3,2631.9500000000003,Price List D,2025-11-24,2025-11-27,5,Shipped,NIC-CUST0009-S1
SO-26413,5,A-20043,Gearbox Sub-Assembly 1.000,2,EA,1896.5,3793.0,1336.88,Price List D,2025-11-15,2025-11-15,2,Shipped,NIC-CUST0009-S1
SO-26414,1,A-20038,Gearbox Sub-Assembly #80,5,EA,2979.97,14899.85,1997.97,Price List B,2026-01-05,2026-01-12,5,Shipped,NIC-CUST0005-S1
SO-26414,2,A-20003,Gearbox Sub-Assembly 2.000,3,EA,3189.53,9568.59,2450.66,Price List B,2026-01-18,2026-01-19,3,Shipped,NIC-CUST0005-S1
SO-26414,3,A-20077,Machined Housing 1.250,1,EA,1231.46,1231.46,869.98,Price List B,2026-01-08,2026-01-15,1,Shipped,NIC-CUST0005-S1
SO-26414,4,A-20058,Shaft Coupling size 6,5,EA,409.0,2045.0,254.75,Price List B,2026-01-16,2026-01-16,5,Shipped,NIC-CUST0005-S1
SO-26414,5,A-20070,Gearbox Sub-Assembly 1.000,1,EA,3056.68,3056.68,1739.22,Price List B,2026-01-21,2026-01-21,1,Shipped,NIC-CUST0005-S1
SO-26415,1,A-20065,Machined Housing M6,3,EA,929.19,2787.57,798.0,Price List D,2026-03-05,2026-03-12,3,Shipped,NIC-CUST0015-S1
SO-26416,1,A-20065,Machined Housing M6,5,EA,1019.84,5099.2,798.0,Price List C,2026-03-12,2026-03-15,5,Shipped,NIC-CUST0018-S1
SO-26416,2,A-20058,Shaft Coupling size 6,1,EA,387.48,387.48,254.75,Price List C,2026-03-19,2026-03-22,1,Shipped,NIC-CUST0018-S1
SO-26416,3,A-20058,Shaft Coupling size 6,3,EA,387.48,1162.44,254.75,Price List C,2026-03-04,2026-03-04,3,Shipped,NIC-CUST0018-S1
SO-26416,4,A-20072,Machined Housing 1.250,1,EA,485.39,485.39,402.48,Price List C,2026-03-06,2026-03-09,1,Shipped,NIC-CUST0018-S1
SO-26417,1,A-20092,Gearbox Sub-Assembly 2.000,2,EA,2120.77,4241.54,1915.78,Price List D,2025-09-27,2025-09-30,2,Shipped,NIC-CUST0036-S1
SO-26417,2,A-20097,Machined Housing #80,5,EA,342.03,1710.15,246.81,Price List D,2025-10-02,2025-10-09,5,Shipped,NIC-CUST0036-S1
SO-26418,1,A-20002,Gearbox Sub-Assembly 3/8-16,1,EA,2440.01,2440.01,1931.15,Price List B,2025-06-13,2025-06-14,1,Shipped,NIC-CUST0026-S1
SO-26418,2,A-20022,Machined Housing 1.500,5,EA,214.07,1070.35,155.41,Price List B,2025-06-02,2025-06-03,5,Shipped,NIC-CUST0026-S1
SO-26419,1,A-20030,Shaft Coupling M8,3,EA,245.3,735.9,176.98,Price List C,2025-06-20,2025-06-20,3,Shipped,NIC-CUST0031-S1
SO-26419,2,A-20101,Gearbox Sub-Assembly 5/8-11,2,EA,3237.68,6475.36,2382.4,Price List C,2025-06-25,2025-07-02,2,Shipped,NIC-CUST0031-S1
SO-26419,3,A-20073,Machined Housing 1.500,5,EA,693.1,3465.5,496.53000000000003,Manual override,2025-06-12,2025-06-12,5,Shipped,NIC-CUST0031-S1
SO-26420,1,A-20114,Shaft Coupling 3/8-16,3,EA,398.6,1195.8,244.69,Price List C,2025-09-07,2025-09-07,3,Shipped,NIC-CUST0017-S1
SO-26420,2,A-20002,Gearbox Sub-Assembly 3/8-16,1,EA,2311.59,2311.59,1931.15,Price List C,2025-08-25,2025-09-01,1,Shipped,NIC-CUST0017-S1
