So Number,Line,Item Id,Description,Qty,Uom,Price,Extended Price,Cost,Price Source,Requested Date,Promised Date,Shipped Qty,Line Status,Ship To Id
SO-26455,3,SPRO-1041,Sprocket M6,10,EA,64.34,643.4,35.35,Price List A,2025-07-07,2025-07-10,10,Shipped,KBD-CUST0010-S1
SO-26455,4,SPRO-1076,Sprocket 5/16-18,10,EA,19.07,190.7,13.24,Price List A,2025-07-17,07/24/25,10,Shipped ,KBD-CUST0010-S1
SO-26456,1,AC-1033,AC Motor TEFC 3/4-10,2,EA,1298.81,2597.62,1093.27,Price List C,2026-03-25,2026-04-01,0,Backordered,KBD-CUST0012-S1
SO-26456,2,GAT-B62,Hi-Power II V-belt B62,200,EA,17.6,3520.0,12.7,Price List C,2026-03-19,"Mar 26, 2026",200,Shipped,KBD-CUST0012-S1
SO-26457,1,MOUN-1034,Mounted Ball Bearing Unit M12,200,EA,42.77,8554.0,23.82,Price List B,2026-01-31,2026-02-07 ,200,Shipped,KBD-CUST0015-S1
SO-26457,2,SPRO-1087,Sprocket 1/2-13,200,EA,61.79,12358.0,44.550000000000004,Price List B,2026-02-14,2026-02-14,200,Shipped,KBD-CUST0015-S1
SO-26457,3,SHEA-1025,Sheave / Pulley size 4,1,EA,251.55,251.55,153.95000000000002,Price List B,2026-02-21,2026-02-21,1,Shipped,KBD-CUST0015-S1
SO-26457,4,SHEA-1072,Sheave / Pulley 3/8-16,3,EA,141.42,424.26,101.96000000000001,Price List B,2026-02-15,"Feb 18, 2026",3,Shipped,KBD-CUST0015-S1
SO-26457,5,GAT-B62,Hi-Power II V-belt B62,25,EA,18.58,464.5,12.7,Price List B,2026-02-03,"Feb 10, 2026",25,Shipped,KBD-CUST0015-S1
SO-26458,1,GEAR-1073,Gear Reducer 5/16-18,1,EA,2927.51,2927.51,1938.75,Price List A,2026-02-11,2026-02-14,1,Shipped,KBD-CUST0017-S1
SO-26458,2,GEAR-1060,Gear Reducer #60,3,EA,4932.86,14798.58,3102.4300000000003,Price List A,2026-02-20,2026-02-20,0,Open,KBD-CUST0017-S1
SO-26458,3,GEAR-1073,Gear Reducer 5/16-18,2,EA,2927.51,5855.02,1938.75,Price List A,2026-02-14,2026-02-15,2,Shipped,KBD-CUST0017-S1
SO-26459,1,BRI-HHCS-0500-13-200-G8,"Hex head cap screw 1/2-13 x 2 Gr 8 yellow zinc, 50/bx",6,BX,56.79,340.74,44.75,Price List C ,2026-02-14,2026-02-15,6,Shipped,KBD-CUST0005-S1
SO-26459,2,ROLL-1021,Roller Chain ANSI 5/16-18,100,EA,139.04,13904.0,81.74,Price List C,2026-02-09,2026-02-16,100,Shipped,KBD-CUST0005-S1
SO-26459,3,SPRO-1041,Sprocket M6,10,EA ,57.91,579.1,35.35,Price List C,2026-02-20,2026-02-27,10,Shipped,KBD-CUST0005-S1
SO-26459,4,CONV-1022,Conveyor Drive Package 1.375,1,EA,2636.56,2636.56,2154.05,Price List C,13-Feb-2026,2026-02-16,1,Shipped,KBD-CUST0005-S1
SO-26459,5,SPRO-1055,Sprocket #50,25,EA,35.15,878.75,26.94,Price List C,2026-02-18,2026-02-21,25,Shipped,KBD-CUST0005-S1
SO-26460,1,AC-1054,AC Motor TEFC 1.500,1,EA,2553.61,2553.61,1828.58,Price List B,2026-02-27,2026-02-27,1,Shipped,KBD-CUST0022-S1
SO-26460,2,MOUN-1018,Mounted Ball Bearing Unit M8,5,EA,183.5,917.5,109.13,Price List B,2026-03-14,2026-03-21,5,Shipped,KBD-CUST0022-S1
SO-26460,3,SHEA-1045,Sheave / Pulley M10,100,EA,67.94,6794.0,47.68,Price List B,2026-02-25,2026-02-25,100,Shipped,KBD-CUST0022-S1
SO-26460,4,ROLL-1012,Roller Chain ANSI 2.000,1,EA,59.14,59.14,47.52,Price List B,02/26/26,2026-02-27,1,Shipped,KBD-CUST0022-S1
SO-26460,5,ROLL-1021,Roller Chain ANSI 5/16-18,12,EA,146.77,1761.24,81.74,Price List B,2026-02-26,2026-02-26,0,Open,KBD-CUST0022-S1
SO-26461,1,CONV-1065,Conveyor Drive Package #80,1,EA,4168.06,4168.06,2903.56,Manual override,2025-06-07,2025-06-07,1,Shipped,KBD-CUST0010-S1
SO-26461,2,CONV-1046,Conveyor Drive Package 1/4-20,1,EA,10309.76,10309.76,7311.89,Price List A,2025-06-19,2025-06-19,1,Shipped,KBD-CUST0010-S1
SO-26461,3,SPRO-1004,Sprocket 3/8-16,2,EA,56.55,113.1,42.84,Price List A,07-Jun-2025,2025-06-07,2,Shipped,KBD-CUST0010-S1
SO-26461,4,AC-1054,AC Motor TEFC 1.500,1,EA,2688.01,2688.01,1828.58,Price List A,2025-06-08,2025-06-08,1,Shipped,KBD-CUST0010-S1
SO-26462,1,SPRO-1050,Sprocket 5/16-18,100,EA,17.09,1709.0,12.85,Price List B,2025-06-11,2025-06-11,100,Shipped,KBD-CUST0027-S1
SO-26462,2,SHEA-1049,Sheave / Pulley size 4,2,EA,263.77,527.54,153.4,Price List B,2025-06-12,2025-06-19,2,Shipped,KBD-CUST0027-S1
SO-26462,3,SHEA-1038,Sheave / Pulley 2.000,2,EA,482.49,964.98,295.28000000000003,Price List B,2025-06-08,2025-06-08,2,Shipped,KBD-CUST0027-S1
SO-26462,4,SPRO-1050,Sprocket 5/16-18,100,EA,17.09,1709.0,12.85,Price List B,2025-06-15,2025-06-22,0,Open,KBD-CUST0027-S1
SO-26463,1,SHEA-1088,Sheave / Pulley 1/4-20 ,5,EA,247.45,1237.25,189.79,Price List D,2026-04-14,2026-04-15,0,Backordered,KBD-CUST0018-S1
SO-26463,2,MOUN-1018,Mounted Ball Bearing Unit M8,2,EA,158.39,316.78,109.13,Price List D,2026-04-17,2026-04-18,0,Open,KBD-CUST0018-S1
SO-26463,3,SPRO-1087,Sprocket 1/2-13,200,EA,53.33,10666.0,44.550000000000004,Price List D,2026-04-12,2026-04-12,0,Backordered,KBD-CUST0018-S1
SO-26463,4,ROLL-1026,Roller Chain ANSI #50 ,5,EA,194.96,974.8,129.92000000000002,Price List D,2026-04-03,2026-04-06,0,Open,KBD-CUST0018-S1
SO-26463,5,SHEA-1088,Sheave / Pulley 1/4-20,5,EA,247.45,1237.25,189.79,Price List D,2026-04-10,04/10/26 ,0,Backordered,KBD-CUST0018-S1
SO-26464,1,MOUN-1031,Mounted Ball Bearing Unit 1.500,12,EA,55.63,667.56,38.78,Price List B,2025-04-22,29-Apr-2025,12,Shipped ,KBD-CUST0022-S1
SO-26464,2,SPRO-1061,Sprocket #50,50,EA,115.25,5762.5,87.28,Price List B,2025-05-10,2025-05-17,50,Shipped,KBD-CUST0022-S1
SO-26464,3,SHEA-1028,Sheave / Pulley #80,5,EA,500.18,2500.9,284.6,Price List B,2025-04-29,2025-04-29,5,Shipped,KBD-CUST0022-S1
SO-26464,4,ROLL-1026,Roller Chain ANSI #50,1,EA,225.86,225.86,129.92000000000002,Price List B,2025-05-09,05/09/25,1,Shipped,KBD-CUST0022-S1
SO-26465,1,CONV-1065,Conveyor Drive Package #80,1,EA,4551.33,4551.33,2903.56,Price List B,2025-09-18,2025-09-21 ,1,Shipped,KBD-CUST0023-S1
SO-26465,2,SHEA-1037,Sheave / Pulley 1.375,2,EA,162.8,325.6,99.06,Price List B,"Sep 25, 2025",2025-09-28,2,Shipped,KBD-CUST0023-S1
SO-26465,3,CONV-1022,Conveyor Drive Package 1.375,5,EA,2783.03,13915.15,2154.05,Price List B,2025-09-14,2025-09-15,5,Shipped,KBD-CUST0023-S1
SO-26466,1,SKF-6308-2Z,"Deep groove ball bearing 40x90x23, shielded",6,EA,13.33,79.98,10.25,Price List A,2025-05-25,2025-05-25,6,Shipped,KBD-CUST0024-S1
SO-26466,2,SPRO-1050,Sprocket 5/16-18,10,EA,17.99,179.9,12.85,Price List A,06/04/2025,2025-06-04,0,Open,KBD-CUST0024-S1
SO-26466,3,CONV-1051,Conveyor Drive Package 1/4-20,1,EA,6138.42,6138.42,4147.58,Price List A,2025-06-01,2025-06-01,1,Shipped,KBD-CUST0024-S1
SO-26466,4,SPRO-1004,Sprocket 3/8-16,12,EA,56.55,678.6,42.84,Price List A,02-Jun-2025,2025-06-09,12,Shipped,KBD-CUST0024-S1
SO-26466,5,TIMI-1030,Timing Belt 1/2-13,4,EA,111.12,444.48,66.14,Price List A,2025-05-20,2025-05-27,4,Shipped,KBD-CUST0024-S1
SO-26467,1,SKF-6308-2Z,"Deep groove ball bearing 40x90x23, shielded",10,EA,12.66,126.6,10.25,Price List B,2025-11-16,2025-11-23,10,Shipped,KBD-CUST0023-S1
SO-26467,2,CONV-1039,Conveyor Drive Package 5/8-11,5,EA,9171.31,45856.55,7046.72,Price List B,2025-11-18,2025-11-18,5,Shipped,KBD-CUST0023-S1
SO-26467,3,GEAR-1084,Gear Reducer M6,1,EA,5614.27,5614.27,3456.0,Price List B,2025-10-29 ,2025-11-01,1,Shipped,KBD-CUST0023-S1
SO-26468,1,GEAR-1060,Gear Reducer #60,1,EA,4439.57,4439.57,3102.4300000000003,Price List C,2025-12-31,2026-01-03,1,Shipped,KBD-CUST0012-S1
SO-26468,2,SPRO-1004,Sprocket 3/8-16,6,EA,50.89,305.34,42.84,Price List C,12/30/2025,2026-01-02,6,Shipped,KBD-CUST0012-S1
SO-26468,3,SPRO-1050,Sprocket 5/16-18,10,EA,16.19,161.9,12.85,Price List C,2025-12-21,2025-12-21,10,Shipped,KBD-CUST0012-S1
SO-26468,4,TIMI-1071,Timing Belt 5/8-11,50,EA,107.11,5355.5,74.85000000000001,Price List C,2025-12-18,2025-12-19,50,Shipped,KBD-CUST0012-S1
SO-26468,5,TIMI-1075,Timing Belt 1.000,200,EA,96.26,19252.0,72.76,Price List C,2025-12-23,12/24/2025,200,Shipped,KBD-CUST0012-S1
SO-26469,1,SHEA-1088,Sheave / Pulley 1/4-20,3,EA,247.45,742.35,189.79,Price List D,2025-09-07,09/07/2025,3,Shipped,KBD-CUST0018-S1
SO-26469,2,ROLL-1079,Roller Chain ANSI M8,2,EA,138.88,277.76,102.65,Price List D,2025-09-08,2025-09-15,2,Shipped,KBD-CUST0018-S1
SO-26470,1,SPRO-1004,Sprocket 3/8-16,2,EA,53.72,107.44,42.84,Price List B,2025-12-30,2025-12-30,2,Shipped,KBD-CUST0023-S1
SO-26470,2,GEAR-1066,Gear Reducer 1.000,5,EA,1677.06,8385.3,1270.02,Price List B,2025-12-17,2025-12-17,5,Shipped,KBD-CUST0023-S1
SO-26471,1,TIMI-1000,Timing Belt 1.500,50,EA,56.02,2801.0,43.53,Price List C,2025-06-24,"Jun 24, 2025",50,Shipped,KBD-CUST0029-S1
SO-26471,2,CONV-1013,Conveyor Drive Package 1.500,1,EA,3973.84,3973.84,2336.18,Price List C,2025-06-30,2025-07-03,0,Open,KBD-CUST0029-S1
SO-26471,3,TIMI-1058,Timing Belt M6,10,EA,108.77,1087.7,84.45,Manual override,2025-06-30,2025-07-07,10,Shipped,KBD-CUST0029-S1
SO-26471,4,SHEA-1068,Sheave / Pulley 1/4-20,1,EA,274.97,274.97,180.78,Price List C,2025-07-18,2025-07-18,1,Shipped,KBD-CUST0029-S1 
SO-26472,1,CONV-1039,Conveyor Drive Package 5/8-11,5,EA,9654.01,48270.05,7046.72,Price List A,2026-01-07,2026-01-07,5,Shipped ,KBD-CUST0008-S1
SO-26472,2,MOUN-1018,Mounted Ball Bearing Unit M8,1,EA,193.16,193.16,109.13,Price List A,2026-01-11,2026-01-11,1,Shipped,KBD-CUST0008-S1
SO-26472,3,CONV-1089,Conveyor Drive Package #60,2,EA ,7799.9,15599.8,5864.59,Price List A,2026-01-09,"Jan 09, 2026",2,Shipped,KBD-CUST0008-S1
SO-26472,4,SPRO-1087,Sprocket 1/2-13,50,EA,65.04,3252.0,44.550000000000004,Price List A,2026-01-09,2026-01-10,50,Shipped,KBD-CUST0008-S1
SO-26473,1,SPRO-1050,Sprocket 5/16-18,10,EA,16.19,161.9,12.85,Price List C,2025-05-21,2025-05-28,10,Shipped,KBD-CUST0026-S1
SO-26473,2,SPRO-1047,Sprocket #80,100,EA,21.2,2120.0,13.77,Price List C,2025-05-19,2025-05-26,100,Shipped,KBD-CUST0026-S1
SO-26473,3,AC-1085,AC Motor TEFC M6,1,EA,480.61,480.61,365.76,Price List C,2025-05-16,2025-05-23,1,Shipped,KBD-CUST0026-S1
SO-26473,4,SHEA-1007,Sheave / Pulley 2.000,3,EA,190.62,571.86,129.94,Price List C,2025-05-17,2025-05-24,3,Shipped,KBD-CUST0026-S1 
SO-26474,1,SPRO-1041,Sprocket M6,2,EA,61.12,122.24,35.35,Price List B,2025-06-13,2025-06-14,2,Shipped,KBD-CUST0023-S1
SO-26474,2,GEAR-1010,Gear Reducer 1.375,1,EA,4602.2,4602.2,2784.15,Price List B,2025-05-27,2025-05-27,1,Shipped,KBD-CUST0023-S1
SO-26474,3,MOUN-1029,Mounted Ball Bearing Unit 1.500,6,EA,136.89,821.34,86.28,Price List B,2025-05-26,"May 26, 2025",6,Shipped,KBD-CUST0023-S1
SO-26474,4,DOD-TXT315,Torque-Arm II shaft-mount reducer 15:1,3,EA,1558.19,4674.57,1180.0,Price List B,2025-06-13,2025-06-20,3,Shipped,KBD-CUST0023-S1
SO-26475,1,SHEA-1025,Sheave / Pulley size 4,1,EA,217.13,217.13,153.95000000000002,Price List D,11/14/2025,14-Nov-2025,0,Open,KBD-CUST0001-S1
SO-26476,1,AC-1063,AC Motor TEFC 3/4-10,5,EA,1842.95,9214.75,1677.24,Price List D,2025-08-03,2025-08-06,5,Shipped,KBD-CUST0018-S1
SO-26477,1,TIMI-1075,Timing Belt 1.000,4,EA,87.71,350.84,72.76,Price List D,2026-04-04,2026-04-04,0,Open,KBD-CUST0014-S1
SO-26477,2,AC-1033,AC Motor TEFC 3/4-10,3,EA,1183.36,3550.08,1093.27,Price List D,04/03/2026,2026-04-03,0,Open,KBD-CUST0014-S1
SO-26477,3,AC-1057,AC Motor TEFC M10,2,EA,963.43,1926.86,687.08,Price List D,2026-03-22,2026-03-22,0,Open,KBD-CUST0014-S1
SO-26477,4,TIMI-1030,Timing Belt 1/2-13,6,EA,91.12,546.72,66.14,Price List D,2026-04-01,2026-04-02,0,Open,KBD-CUST0014-S1
SO-26478,1,MOUN-1081,Mounted Ball Bearing Unit 5/8-11,6,EA,68.3,409.8,61.24,Price List D,2025-12-08,2025-12-08,6,Shipped,KBD-CUST0004-S1
SO-26478,2,AC-1063,AC Motor TEFC 3/4-10,1,EA,1842.95,1842.95,1677.24,Price List D,2025-12-06,2025-12-06,1,Shipped,KBD-CUST0004-S1
SO-26478,3,SHEA-1037,Sheave / Pulley 1.375,1,EA,140.52,140.52,99.06,Price List D,2025-12-09,2025-12-09,1,Shipped,KBD-CUST0004-S1
SO-26478,4,MOUN-1081,Mounted Ball Bearing Unit 5/8-11,2,EA,68.3,136.6,61.24,Price List D,2025-12-13,2025-12-14,2,Shipped,KBD-CUST0004-S1
SO-26479,1,GEAR-1010,Gear Reducer 1.375,1,EA,4602.2,4602.2,2784.15,Price List B,2026-02-09,02/10/26,1,Shipped,KBD-CUST0021-S1
SO-26480,1,MOUN-1034,Mounted Ball Bearing Unit M12,1,EA,42.77,42.77,23.82,Price List B ,2026-03-22,2026-03-25,1,Shipped,KBD-CUST0020-S1
SO-26480,2,CONV-1065,Conveyor Drive Package #80,3,EA,4551.33,13653.99,2903.56,Price List B,2026-03-15,2026-03-15,3,Shipped,KBD-CUST0020-S1
SO-26480,3,AC-1074,AC Motor TEFC M8,5,EA,2622.77,13113.85,1663.14,Price List B,2026-03-20,2026-03-21,5,Shipped,KBD-CUST0020-S1
SO-26480,4,SPRO-1009,Sprocket size 8,25,EA,40.56,1014.0,24.54,Price List B,2026-03-27,2026-04-03,0,Open,KBD-CUST0020-S1
SO-26481,1,TIMI-1071,Timing Belt 5/8-11,100,EA,113.06,11306.0,74.85000000000001,Price List B,2025-11-05,2025-11-12,100,Shipped,KBD-CUST0021-S1
SO-26481,2,MOUN-1029,Mounted Ball Bearing Unit 1.500,100,EA,136.89,13689.0,86.28,Price List B,2025-10-30,2025-10-30,100,Shipped,KBD-CUST0021-S1
SO-26481,3,SHEA-1068,Sheave / Pulley 1/4-20,2,EA,290.24,580.48,180.78,Price List B,2025-11-15,2025-11-15,2,Shipped,KBD-CUST0021-S1
SO-26482,1,GEAR-1067,Gear Reducer M6,5,EA,575.89,2879.45,498.09000000000003,Price List D,05/19/2025,2025-05-22,5,Shipped,KBD-CUST0001-S1
SO-26482,2,BRI-HHCS-0500-13-200-G8,"Hex head cap screw 1/2-13 x 2 Gr 8 yellow zinc, 50/bx",12,BX,51.74,620.88,44.75,Price List D,2025-04-26,26-Apr-2025,12,Shipped,KBD-CUST0001-S1
SO-26482,3,SPRO-1069,Sprocket #50,2,EA,166.12,332.24,115.11,Price List D,2025-05-19,2025-05-19,2,Shipped,KBD-CUST0001-S1
SO-26483,1,SHEA-1028,Sheave / Pulley #80 ,1,EA,500.18,500.18,284.6,Price List B,2025-06-12,2025-06-12,1,Shipped,KBD-CUST0006-S1
SO-26483,2,SHEA-1064,Sheave / Pulley M12 ,1,EA,203.6,203.6,139.88,Manual override,2025-06-22,2025-06-22,1,Shipped,KBD-CUST0006-S1
SO-26484,1,TIMI-1030,Timing Belt 1/2-13,50,EA,105.56,5278.0,66.14,Price List B,04/01/26,2026-04-04,0,Open,KBD-CUST0006-S1
SO-26484,2,GEAR-1066,Gear Reducer 1.000 ,2,EA,1677.06,3354.12,1270.02,Price List B,2026-03-30,2026-04-06,0,Open,KBD-CUST0006-S1
SO-26485,1,GEAR-1010,Gear Reducer 1.375,5,EA,4359.98,21799.9,2784.15,Price List C,2025-11-09,2025-11-12,5,Shipped,KBD-CUST0026-S1
SO-26486,1,SHEA-1077,Sheave / Pulley #60,25,EA,108.29,2707.25,67.98,Price List C,2025-10-22,2025-10-22,25,Shipped,KBD-CUST0005-S1
SO-26487,1,AC-1085,AC Motor TEFC M6,1,EA,437.89,437.89,365.76,Price List D,10-Sep-2025,2025-09-13,1,Shipped ,KBD-CUST0014-S1
SO-26488,1,SPRO-1047,Sprocket #80,50,EA,23.55,1177.5,13.77,Price List A,2026-02-06,2026-02-07,50,Shipped,KBD-CUST0003-S1
SO-26488,2,SPRO-1078,Sprocket M6,4,EA,123.96,495.84,69.25,Price List A,2026-02-18,2026-02-18,4,Shipped,KBD-CUST0003-S1
SO-26488,3,CONV-1052,Conveyor Drive Package size 4,1,EA,4045.3,4045.3,2311.6,Price List A,2026-02-18,2026-02-19,1,Shipped,KBD-CUST0003-S1
SO-26488,4,SHEA-1007,Sheave / Pulley 2.000,2,EA,211.8,423.6,129.94,Price List A,2026-02-17,2026-02-17,0,Open,KBD-CUST0003-S1
SO-26488,5,SPRO-1009,Sprocket size 8,2,EA,42.7,85.4,24.54,Price List A,2026-01-28,2026-01-29,2,Shipped,KBD-CUST0003-S1
SO-26489,1,CONV-1052,Conveyor Drive Package size 4,2,EA,4045.3,8090.6,2311.6,Price List A,2026-03-31,2026-04-03,0,Open,KBD-CUST0003-S1
SO-26489,2,GEAR-1067,Gear Reducer M6,3,EA,702.31,2106.93,498.09000000000003,Price List A,"Apr 19, 2026",2026-04-19,0,Open,KBD-CUST0003-S1
SO-26490,1,SHEA-1068,Sheave / Pulley 1/4-20,1,EA ,290.24,290.24,180.78,Price List B,2025-06-05,2025-06-05,1,Shipped,KBD-CUST0030-S1
SO-26490,2,MOUN-1008,Mounted Ball Bearing Unit #60,200,EA,115.94,23188.0,71.79,Price List B,06/14/2025,2025-06-14,200,Shipped,KBD-CUST0030-S1
SO-26491,1,MOUN-1031,Mounted Ball Bearing Unit 1.500,6,EA ,55.63,333.78,38.78,Price List B,"Jul 27, 2025",2025-07-27,6,Shipped,KBD-CUST0015-S1
SO-26491,2,ROLL-1079,Roller Chain ANSI M8,3,EA,160.9,482.7,102.65,Price List B,2025-07-28,2025-07-31,3,Shipped,KBD-CUST0015-S1
SO-26491,3,MOUN-1034,Mounted Ball Bearing Unit M12,10,EA,42.77,427.7,23.82,Price List B,07/06/25,2025-07-06 ,10,Shipped,KBD-CUST0015-S1
SO-26491,4,SPRO-1078,Sprocket M6,100,EA,111.87,11187.0,69.25,Manual override,2025-07-12,2025-07-19,100,Shipped,KBD-CUST0015-S1
SO-26492,1,MOUN-1029,Mounted Ball Bearing Unit 1.500,100,EA,132.56,13256.0,86.28,Manual override,2025-08-09,2025-08-09,100,Shipped,KBD-CUST0019-S1
SO-26492,2,SPRO-1027,Sprocket 1/4-20,100,EA,102.15,10215.0,77.98,Price List A,2025-08-10,2025-08-11 ,100,Shipped,KBD-CUST0019-S1
SO-26492,3,AC-1040,AC Motor TEFC #50,1,EA,889.78,889.78,609.44,Price List A,2025-08-21 ,2025-08-21,1,Shipped,KBD-CUST0019-S1
SO-26492,4,AC-1006,AC Motor TEFC 1.250,1,EA,3707.1,3707.1,2130.52,Price List A,2025-08-15,2025-08-15,1,Shipped,KBD-CUST0019-S1
SO-26492,5,ROLL-1079,Roller Chain ANSI M8,1,EA,169.37,169.37,102.65,Price List A,2025-08-19,2025-08-19,1,Shipped,KBD-CUST0019-S1
SO-26493,1,SHEA-1037,Sheave / Pulley 1.375,200,EA,162.8,32560.0,99.06,Price List B,2026-03-28,2026-03-28,0,Backordered,KBD-CUST0030-S1
SO-26493,2,BRI-HHCS-0500-13-200-G8,"Hex head cap screw 1/2-13 x 2 Gr 8 yellow zinc, 50/bx",6,BX,59.95,359.7,44.75,Price List B,2026-03-26,2026-03-26,6,Shipped,KBD-CUST0030-S1
SO-26493,3,GEAR-1073,Gear Reducer 5/16-18,1,EA,2781.13,2781.13,1938.75,Price List B,2026-03-10,2026-03-10,1,Shipped,KBD-CUST0030-S1
SO-26494,1,SHEA-1072,Sheave / Pulley 3/8-16 ,5,EA,125.93,629.65,101.96000000000001,Manual override,2025-10-22,2025-10-22,5,Shipped,KBD-CUST0005-S1
SO-26494,2,SHEA-1035,Sheave / Pulley 1.000,1,EA,187.14,187.14,148.52,Price List C,2025-10-28,2025-10-29,1,Shipped,KBD-CUST0005-S1
SO-26494,3,BRI-HHCS-0500-13-200-G8,"Hex head cap screw 1/2-13 x 2 Gr 8 yellow zinc, 50/bx",10,BX,56.79,567.9,44.75,Price List C,2025-10-07,2025-10-08,10,Shipped,KBD-CUST0005-S1
SO-26494,4,GAT-B62,Hi-Power II V-belt B62,4,EA ,17.6,70.4,12.7,Price List C,2025-10-17,2025-10-17,4,Shipped,KBD-CUST0005-S1
SO-26494,5,GEAR-1010,Gear Reducer 1.375,5,EA,4359.98,21799.9,2784.15,Price List C,2025-10-24,2025-10-24,5,Shipped,KBD-CUST0005-S1
SO-26495,1,CONV-1023,Conveyor Drive Package 3/4-10,5,EA,5148.66,25743.3,3652.15,Manual override,2025-05-29,2025-05-30,5,Shipped,KBD-CUST0029-S1
SO-26496,1,TIMI-1075,Timing Belt 1.000,25,EA,96.26,2406.5,72.76,Price List C,2025-08-19,2025-08-26,25,Shipped,KBD-CUST0029-S1
SO-26496,2,CONV-1051 ,Conveyor Drive Package 1/4-20,1,EA,5524.58,5524.58,4147.58,Price List C,2025-08-15,2025-08-15,0,Open,KBD-CUST0029-S1
SO-26496,3,AC-1048,AC Motor TEFC M6,2,EA,2277.84,4555.68,1745.47,Price List C,2025-08-28,"Sep 04, 2025",2,Shipped,KBD-CUST0029-S1
SO-26496,4,CONV-1065,Conveyor Drive Package #80,1,EA,4311.78,4311.78,2903.56,Price List C,2025-08-08,2025-08-15,1,Shipped,KBD-CUST0029-S1
SO-26497,1,GEAR-1084,Gear Reducer M6,3,EA,5318.78,15956.34,3456.0,Price List C,2026-02-16,02/23/2026 ,3,Shipped,KBD-CUST0026-S1
SO-26498,1,AC-1057,AC Motor TEFC M10,3,EA,1116.16,3348.48,687.08,Price List B,2025-09-27,2025-09-27,3,Shipped,KBD-CUST0015-S1
SO-26498,2,GEAR-1084,Gear Reducer M6,1,EA,5614.27,5614.27,3456.0,Price List B,2025-10-07,2025-10-14 ,1,Shipped,KBD-CUST0015-S1
SO-26498,3,SHEA-1037,Sheave / Pulley 1.375,50,EA,162.8,8140.0,99.06,Price List B,2025-10-07,2025-10-07,50,Shipped,KBD-CUST0015-S1
SO-26498,4,MOUN-1034,Mounted Ball Bearing Unit M12,12,EA,42.77,513.24,23.82,Price List B,2025-09-22,2025-09-25,12,Shipped,KBD-CUST0015-S1
SO-26498 ,5,GEAR-1016,Gear Reducer size 6,3,EA,3206.48,9619.44,2265.26,Price List B,2025-10-05,2025-10-05,3,Shipped,KBD-CUST0015-S1
SO-26499,1,CONV-1065,Conveyor Drive Package #80,3,EA,4551.33,13653.99,2903.56,Price List B,2025-11-24,2025-11-24,3,Shipped,KBD-CUST0023-S1
SO-26499,2,SPRO-1078,Sprocket M6,2,EA,117.76,235.52,69.25,Price List B,2025-11-18,2025-11-21,2,Shipped,KBD-CUST0023-S1
SO-26499 ,3,SHEA-1025,Sheave / Pulley size 4,3,EA,251.55,754.65,153.95000000000002,Price List B,2025-11-24,2025-12-01,3,Shipped,KBD-CUST0023-S1
SO-26499,4,SPRO-1041,Sprocket M6,6,EA,61.12,366.72,35.35,Price List B,2025-11-15,18-Nov-2025,6,Shipped,KBD-CUST0023-S1
SO-26500,1,TIMI-1000,Timing Belt 1.500,200,EA,43.9,8780.0,43.53,Manual override,2025-10-02,2025-10-02,200,Shipped,KBD-CUST0004-S1
SO-26500,2,CONV-1089,Conveyor Drive Package #60,1,EA,6395.92,6395.92,5864.59,Price List D,2025-10-01,2025-10-04,1,Shipped,KBD-CUST0004-S1
SO-26501,1,TIMI-1020,Timing Belt 5/16-18,25,EA,73.15,1828.75,52.03,Price List B,2026-02-04,2026-02-04,25,Shipped,KBD-CUST0007-S1
SO-26501,2,ROLL-1079,Roller Chain ANSI M8,5,EA ,160.9,804.5,102.65,Price List B,2026-02-06,2026-02-09,5,Shipped,KBD-CUST0007-S1 
SO-26501,3,SHEA-1045,Sheave / Pulley M10,1,EA,67.94,67.94,47.68,Price List B,2026-01-27,2026-02-03,1,Shipped,KBD-CUST0007-S1
SO-26501,4,GEAR-1067,Gear Reducer M6,1,EA,667.19,667.19,498.09000000000003,Price List B,2026-01-21,2026-01-24,0,Open,KBD-CUST0007-S1
SO-26502,1,SHEA-1049,Sheave / Pulley size 4,1,EA,249.88,249.88,153.4,Price List C,2025-09-02,2025-09-09,1,Shipped,KBD-CUST0028-S1
SO-26503,1,SPRO-1069,Sprocket #50,1,EA,202.59,202.59,115.11,Price List A,2026-02-18,2026-02-18,1,Shipped,KBD-CUST0019-S1
SO-26503,2,TIMI-1020,Timing Belt 5/16-18,50,EA,77.0,3850.0,52.03,Price List A,2026-03-04,2026-03-11,50,Shipped,KBD-CUST0019-S1
SO-26503,3,TIMI-1058,Timing Belt M6,1,EA,134.28,134.28,84.45,Price List A,2026-03-01,2026-03-04,1,Shipped,KBD-CUST0019-S1
SO-26504,1,TIMI-1020,Timing Belt 5/16-18,2,EA,73.15,146.3,52.03,Price List B,2025-12-28,2025-12-28,2,Shipped,KBD-CUST0021-S1
SO-26504,2,ROLL-1044,Roller Chain ANSI #80,2,EA,241.9,483.8,140.68,Price List B,2026-01-15,2026-01-22,0,Open,KBD-CUST0021-S1
SO-26504,3,TIMI-1000 ,Timing Belt 1.500 ,25,EA,59.14,1478.5,43.53,Price List B,2026-01-14,2026-01-21,25,Shipped,KBD-CUST0021-S1
SO-26505,1,GEAR-1016,Gear Reducer size 6,5,EA,3375.24,16876.2,2265.26,Price List A,2025-10-26,2025-10-27,5,Shipped,KBD-CUST0008-S1
