Journal Id,Posting Date,Period,Account Number,Account Name,Debit,Credit,Memo,Source Module,Reference
JE-001293,13-Mar-2026,2026-03,1230,Inventory - Purchased for Resale,0,3374.2,Inventory relief,AR,INV-60272
JE-002804,2026-03-13,2026-03,1000,Operating Cash,21382.48,0,Customer payment,AR,KBD-CR00246
JE-002805,2026-03-13,2026-03,1100,Accounts Receivable,0,21382.48,Customer payment,AR,KBD-CR00246
JE-003369 ,2026-03-13,2026-03,2050,GR/IR Clearing (Received Not Invoiced) ,26686.2,0,Supplier inv SI2517757,AP,SI2517757
JE-003370,2026-03-13,2026-03,5300,Freight In,44.65,0,Freight in,AP,SI2517757
JE-003371,2026-03-13,2026-03,2000,Accounts Payable,0,26730.85,Supplier inv SI2517757,AP,SI2517757
JE-004092,2026-03-13,2026-03,1230,Inventory - Purchased for Resale,26190.34,0,PO receipt PO-31166,INV,RCV-40163
JE-004093,2026-03-13,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,26190.34,PO receipt PO-31166,INV,RCV-40163
JE-001019,2026-03-14,2026-03,1100,Accounts Receivable,26231.35,0,Invoice INV-60215,AR,INV-60215
JE-001020,2026-03-14,2026-03,4010,Product Sales - Distributed,0,19726.01,Invoice INV-60215 ,AR,INV-60215
JE-001021,2026-03-14,2026-03,4100,Freight Revenue,0,6505.34,Freight billed,AR,INV-60215
JE-001022,2026-03-14,2026-03,5000,COGS - Materials,17841.23,0,COGS,AR,INV-60215
JE-001023,"Mar 14, 2026",2026-03,1230,Inventory - Purchased for Resale,0,17841.23,Inventory relief,AR,INV-60215
JE-001278,2026-03-14,2026-03,1100,Accounts Receivable,38888.14,0,Invoice INV-60270,AR,INV-60270
JE-001279,2026-03-14,2026-03,4010,Product Sales - Distributed,0,36079.97,Invoice INV-60270,AR,INV-60270
JE-001280,2026-03-14,2026-03,4100,Freight Revenue,0,192.37,Freight billed,AR,INV-60270
JE-001281,2026-03-14,2026-03,2100,Accrued Expenses,0,2615.8,Sales tax payable,AR,INV-60270
JE-001282,2026-03-14,2026-03,5000,COGS - Materials,25952.54,0,COGS ,AR,INV-60270
JE-001283,2026-03-14,2026-03,1230,Inventory - Purchased for Resale,0,25952.54,Inventory relief,AR,INV-60270
JE-001705,2026-03-14,2026-03,1100,Accounts Receivable,4968.26,0,Invoice INV-60358,AR,INV-60358
JE-001706,2026-03-14,2026-03,4010,Product Sales - Distributed,0,4968.26,Invoice INV-60358,AR,INV-60358
JE-001707,2026-03-14,2026-03,5000,COGS - Materials,3943.06,0,COGS,AR,INV-60358
JE-001708,2026-03-14,2026-03,1230 ,Inventory - Purchased for Resale,0,3943.06,Inventory relief,AR,INV-60358
JE-002271,2026-03-14,2026-03,1100,Accounts Receivable,55148.25,0,Invoice INV-60479,AR,INV-60479
JE-002272,2026-03-14,2026-03,4010,Product Sales - Distributed,0,51420.28,Invoice INV-60479,AR,INV-60479
JE-002273,2026-03-14,2026-03,2100,Accrued Expenses,0,3727.97,Sales tax payable,AR,INV-60479
JE-002274,2026-03-14,2026-03,5000,COGS - Materials,36978.04,0,COGS,AR,INV-60479
JE-002275,2026-03-14,2026-03,1230,Inventory - Purchased for Resale,0,36978.04,Inventory relief,AR,INV-60479
JE-002430,2026-03-14,2026-03,1000,Operating Cash,26137.69,0,Customer payment,AR,KBD-CR00059
JE-002431,2026-03-14,2026-03,1100,Accounts Receivable,0,26137.69,Customer payment,AR,KBD-CR00059
JE-002856,2026-03-14,2026-03,1000,Operating Cash,37794.24,0,Customer payment,AR,KBD-CR00272
JE-002857,2026-03-14,2026-03,1100,Accounts Receivable,0,37794.24,Customer payment,AR,KBD-CR00272
JE-003479,2026-03-14,2026-03,2050,GR/IR Clearing (Received Not Invoiced),26190.34,0,Supplier inv 95876187,AP,95876187
JE-003480,2026-03-14,2026-03,2000,Accounts Payable,0,26190.34,Supplier inv 95876187,AP,95876187
JE-000010,2026-03-15,2026-03,1100,Accounts Receivable,35092.67,0,Invoice INV-60003,AR,INV-60003
JE-000011,2026-03-15,2026-03,4010,Product Sales - Distributed,0,35092.67,Invoice INV-60003,AR,INV-60003
JE-000012,2026-03-15,2026-03,5000,COGS - Materials,24579.01,0,COGS,AR,INV-60003
JE-000013,2026-03-15,2026-03,1230 ,Inventory - Purchased for Resale,0,24579.01,Inventory relief,AR,INV-60003
JE-000742,2026-03-15,2026-03,1100,Accounts Receivable,7947.12,0,Invoice INV-60157,AR,INV-60157
JE-000743,03/15/26 ,2026-03,4010 ,Product Sales - Distributed,0,7409.9,Invoice INV-60157,AR,INV-60157
JE-000744,2026-03-15,2026-03,2100,Accrued Expenses,0,537.22,Sales tax payable,AR,INV-60157
JE-000745,2026-03-15,2026-03,5000,COGS - Materials,5864.59,0,COGS ,AR,INV-60157
JE-000746,2026-03-15,2026-03,1230,Inventory - Purchased for Resale,0,5864.59,Inventory relief,AR,INV-60157
JE-003578,2026-03-15,2026-03,2050,GR/IR Clearing (Received Not Invoiced),702560.39,0,Supplier inv 91360287,AP,91360287
JE-003579,2026-03-15,2026-03,2000,Accounts Payable,0,702560.39,Supplier inv 91360287,AP,91360287
JE-003906,2026-03-15,2026-03,1230,Inventory - Purchased for Resale,8886.84,0,PO receipt PO-31072,INV,RCV-40070
JE-003907,2026-03-15,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,8886.84,PO receipt PO-31072,INV,RCV-40070
JE-004232,2026-03-15,2026-03,1230,Inventory - Purchased for Resale,31541.23,0,PO receipt PO-31241,INV,RCV-40233
JE-004233,2026-03-15,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,31541.23,PO receipt PO-31241,INV,RCV-40233
JE-001273,2026-03-16 ,2026-03,1100,Accounts Receivable,7667.06,0,Invoice INV-60269,AR,INV-60269
JE-001274,2026-03-16,2026-03,4010,Product Sales - Distributed,0,7602.36,Invoice INV-60269,AR,INV-60269
JE-001275,03/16/26,2026-03,4100,Freight Revenue,0,64.7,Freight billed,AR,INV-60269
JE-001276,2026-03-16,2026-03,5000,COGS - Materials,5979.7,0,COGS,AR,INV-60269
JE-001277,2026-03-16,2026-03,1230,Inventory - Purchased for Resale,0,5979.7,Inventory relief,AR,INV-60269
JE-002942,2026-03-16,2026-03,1000,Operating Cash,5060.52,0,Customer payment,AR,KBD-CR00315
JE-002943,2026-03-16,2026-03,1100,Accounts Receivable,0,5060.52,Customer payment,AR,KBD-CR00315
JE-003266,2026-03-16,2026-03,2050,GR/IR Clearing (Received Not Invoiced),8886.84,0,Supplier inv SI4471251,AP,SI4471251
JE-003267,2026-03-16,2026-03,2000,Accounts Payable,0,8886.84,Supplier inv SI4471251,AP,SI4471251
JE-000617,2026-03-17,2026-03,1100,Accounts Receivable,13513.59,0,Invoice INV-60131,AR,INV-60131
JE-000618,2026-03-17,2026-03,4010,Product Sales - Distributed,0,13513.59,Invoice INV-60131,AR,INV-60131
JE-000619,2026-03-17,2026-03,5000,COGS - Materials,9168.97,0,COGS,AR,INV-60131
JE-000620,2026-03-17,2026-03,1230,Inventory - Purchased for Resale,0,9168.97,Inventory relief,AR,INV-60131
JE-001299,2026-03-17,2026-03,1100,Accounts Receivable,70284.52,0,Invoice INV-60274,AR ,INV-60274
JE-001300,2026-03-17,2026-03,4010,Product Sales - Distributed,0,70284.52,Invoice INV-60274,AR,INV-60274
JE-001301,2026-03-17,2026-03,5000,COGS - Materials ,50001.68,0,COGS,AR,INV-60274 
JE-001302,2026-03-17,2026-03,1230,Inventory - Purchased for Resale,0,50001.68,Inventory relief,AR,INV-60274
JE-003768,"Mar 17, 2026",2026-03,1230,Inventory - Purchased for Resale,9351.72,0,PO receipt PO-31001,INV,RCV-40001
JE-003769,2026-03-17,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,9351.72,PO receipt PO-31001,INV,RCV-40001
JE-000076,2026-03-18,2026-03,1100,Accounts Receivable,14370.39,0,Invoice INV-60017,AR,INV-60017
JE-000077,2026-03-18,2026-03,4010,Product Sales - Distributed,0,14099.73,Invoice INV-60017,AR,INV-60017
JE-000078,2026-03-18,2026-03,4100,Freight Revenue,0,270.66,Freight billed,AR,INV-60017
JE-000079,2026-03-18,2026-03,5000,COGS - Materials,9849.71,0,COGS,AR,INV-60017
JE-000080,2026-03-18 ,2026-03,1230,Inventory - Purchased for Resale,0,9849.71,Inventory relief,AR,INV-60017
JE-000990,18-Mar-2026,2026-03 ,1100,Accounts Receivable,1358.56,0,Invoice INV-60209,AR,INV-60209
JE-000991,2026-03-18,2026-03 ,4010,Product Sales - Distributed,0,1266.72,Invoice INV-60209,AR,INV-60209
JE-000992,2026-03-18,2026-03,2100,Accrued Expenses,0,91.84,Sales tax payable,AR,INV-60209
JE-000993,2026-03-18,2026-03,5000,COGS - Materials,793.68,0,COGS,AR,INV-60209
JE-000994,"Mar 18, 2026",2026-03,1230,Inventory - Purchased for Resale,0,793.68,Inventory relief,AR,INV-60209
JE-003794,2026-03-18,2026-03,1230,Inventory - Purchased for Resale,338501.48,0,PO receipt PO-31014,INV,RCV-40014
JE-003795,2026-03-18,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,338501.48,PO receipt PO-31014,INV,RCV-40014
JE-000006,2026-03-19,2026-03,1100,Accounts Receivable,18412.4,0,Invoice INV-60002,AR,INV-60002
JE-000007,2026-03-19,2026-03,4010,Product Sales - Distributed,0,18412.4,Invoice INV-60002,AR,INV-60002
JE-000008,2026-03-19,2026-03,5000,COGS - Materials,12317.32,0,COGS,AR,INV-60002
JE-000009,03/19/26,2026-03,1230 ,Inventory - Purchased for Resale,0,12317.32,Inventory relief,AR,INV-60002
JE-000196,2026-03-19 ,2026-03,1100,Accounts Receivable,24478.74,0,Invoice INV-60042,AR,INV-60042
JE-000197,2026-03-19,2026-03,4010,Product Sales - Distributed,0,22824.0,Invoice INV-60042,AR,INV-60042
JE-000198 ,2026-03-19,2026-03,2100,Accrued Expenses,0,1654.74,Sales tax payable ,AR,INV-60042
JE-000199,2026-03-19,2026-03,5000,COGS - Materials,17256.0,0,COGS,AR,INV-60042
JE-000200,2026-03-19,2026-03,1230,Inventory - Purchased for Resale,0,17256.0,Inventory relief,AR,INV-60042
JE-001761,2026-03-19,2026-03,1100,Accounts Receivable,6826.24,0,Invoice INV-60370,AR,INV-60370
JE-001762,2026-03-19,2026-03,4010,Product Sales - Distributed,0,6363.5,Invoice INV-60370,AR,INV-60370
JE-001763,2026-03-19,2026-03,4100,Freight Revenue,0,462.74,Freight billed,AR,INV-60370
JE-001764,2026-03-19,2026-03,5000,COGS - Materials,4663.31,0,COGS,AR,INV-60370
JE-001765,2026-03-19,2026-03,1230,Inventory - Purchased for Resale,0,4663.31,Inventory relief,AR,INV-60370
JE-002820,2026-03-19,2026-03,1000,Operating Cash,30448.3,0,Customer payment,AR,KBD-CR00254
JE-002821,19-Mar-2026,2026-03,1100,Accounts Receivable,0,30448.3,Customer payment,AR,KBD-CR00254
JE-003028,2026-03-19,2026-03,1000,Operating Cash,29514.31,0,Customer payment,AR,KBD-CR00358
JE-003029,2026-03-19,2026-03,1100,Accounts Receivable,0,29514.31,Customer payment,AR,KBD-CR00358
JE-003110,2026-03-19,2026-03,2050,GR/IR Clearing (Received Not Invoiced),9351.72,0,Supplier inv INV4184275,AP,INV4184275
JE-003111,2026-03-19,2026-03,2000,Accounts Payable,0,9351.72,Supplier inv INV4184275,AP,INV4184275
JE-003634,03/19/2026,2026-03,2050,GR/IR Clearing (Received Not Invoiced),31541.23,0,Supplier inv 92367300,AP,92367300
JE-003635,2026-03-19,2026-03,5300,Freight In,40.74,0,Freight in,AP,92367300
JE-003636,2026-03-19,2026-03,2000,Accounts Payable,0,31581.97,Supplier inv 92367300,AP,92367300
JE-003822,2026-03-19,2026-03,1230,Inventory - Purchased for Resale,30593.7,0,PO receipt PO-31028,INV ,RCV-40028
JE-003823,2026-03-19,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,30593.7,PO receipt PO-31028 ,INV,RCV-40028
JE-000791,2026-03-20,2026-03,1100,Accounts Receivable,18637.07,0,Invoice INV-60167,AR,INV-60167
JE-000792,2026-03-20,2026-03,4010,Product Sales - Distributed,0,17377.22,Invoice INV-60167,AR,INV-60167
JE-000793,2026-03-20,2026-03,2100,Accrued Expenses,0,1259.85,Sales tax payable,AR,INV-60167
JE-000794,2026-03-20,2026-03,5000,COGS - Materials,14093.44,0,COGS,AR,INV-60167
JE-000795,2026-03-20,2026-03,1230,Inventory - Purchased for Resale,0,14093.44,Inventory relief,AR,INV-60167
JE-002680,2026-03-20,2026-03,1000,Operating Cash,15971.48,0,Customer payment,AR,KBD-CR00184
JE-002681,2026-03-20,2026-03,1100,Accounts Receivable,0,15971.48,Customer payment,AR,KBD-CR00184
JE-003962,2026-03-20,2026-03,1230,Inventory - Purchased for Resale,50980.0,0,PO receipt PO-31100,INV,RCV-40098
JE-003963,2026-03-20,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,50980.0,PO receipt PO-31100,INV,RCV-40098
JE-004142,2026-03-20,2026-03,1230,Inventory - Purchased for Resale,31069.78,0,PO receipt PO-31192,INV,RCV-40188
JE-004143,2026-03-20,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,31069.78,PO receipt PO-31192,INV,RCV-40188
JE-000576,2026-03-21,2026-03,1100,Accounts Receivable,25810.23,0,Invoice INV-60122,AR,INV-60122
JE-000577,2026-03-21,2026-03,4010,Product Sales - Distributed,0,16041.14,Invoice INV-60122,AR,INV-60122
JE-000578,2026-03-21,2026-03,4100,Freight Revenue,0,9769.09,Freight billed,AR,INV-60122
JE-000579,2026-03-21,2026-03,5000,COGS - Materials,9943.52,0,COGS,AR,INV-60122
JE-000580,2026-03-21 ,2026-03,1230,Inventory - Purchased for Resale,0,9943.52,Inventory relief,AR,INV-60122
JE-001446,2026-03-21,2026-03,1100,Accounts Receivable,9365.92,0,Invoice INV-60304,AR,INV-60304
JE-001447,2026-03-21,2026-03,4010,Product Sales - Distributed,0,8732.79,Invoice INV-60304,AR,INV-60304
JE-001448,2026-03-21,2026-03,2100,Accrued Expenses,0,633.13,Sales tax payable,AR,INV-60304
JE-001449,2026-03-21,2026-03,5000,COGS - Materials,5935.81,0,COGS,AR,INV-60304
JE-001450,2026-03-21,2026-03,1230,Inventory - Purchased for Resale,0,5935.81,Inventory relief,AR,INV-60304
JE-002057,2026-03-21,2026-03,1100,Accounts Receivable,10324.25,0,Invoice INV-60433,AR,INV-60433
JE-002058,2026-03-21,2026-03,4010,Product Sales - Distributed,0,10324.25,Invoice INV-60433,AR,INV-60433
JE-002059,2026-03-21,2026-03,5000,COGS - Materials,7189.75,0,COGS,AR,INV-60433
JE-002060,2026-03-21,2026-03,1230,Inventory - Purchased for Resale,0,7189.75,Inventory relief,AR,INV-60433
JE-003842,2026-03-21 ,2026-03,1230,Inventory - Purchased for Resale,162539.6,0,PO receipt PO-31038,INV,RCV-40038
JE-003843,2026-03-21,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,162539.6,PO receipt PO-31038,INV,RCV-40038
JE-000927,2026-03-22,2026-03,1100,Accounts Receivable,27586.09,0,Invoice INV-60195,AR,INV-60195
JE-000928,2026-03-22,2026-03,4010,Product Sales - Distributed,0,27112.91,Invoice INV-60195,AR,INV-60195
JE-000929,2026-03-22,2026-03,4100,Freight Revenue,0,473.18,Freight billed,AR,INV-60195
JE-000930,"Mar 22, 2026",2026-03,5000,COGS - Materials,18273.92,0,COGS,AR,INV-60195
JE-000931,2026-03-22,2026-03,1230,Inventory - Purchased for Resale,0,18273.92,Inventory relief,AR,INV-60195
JE-001781,2026-03-22,2026-03,1100,Accounts Receivable,302.96,0,Invoice INV-60374,AR,INV-60374
JE-001782,2026-03-22,2026-03,4010,Product Sales - Distributed,0,249.88,Invoice INV-60374,AR,INV-60374
JE-001783,2026-03-22,2026-03,4100,Freight Revenue,0,53.08,Freight billed,AR,INV-60374
JE-001784,2026-03-22,2026-03,5000,COGS - Materials,153.4,0,COGS,AR,INV-60374
JE-001785,03/22/26,2026-03,1230,Inventory - Purchased for Resale,0,153.4,Inventory relief,AR,INV-60374
JE-002830,2026-03-22,2026-03,1000,Operating Cash,4176.95,0,Customer payment,AR,KBD-CR00259
JE-002831,2026-03-22,2026-03,1100,Accounts Receivable,0,4176.95,Customer payment,AR,KBD-CR00259
JE-002970,2026-03-22,2026-03,1000,Operating Cash,16361.7,0,Customer payment,AR,KBD-CR00329
JE-002971,2026-03-22,2026-03,1100,Accounts Receivable,0,16361.7,Customer payment,AR,KBD-CR00329
JE-003142,2026-03-22,2026-03,2050 ,GR/IR Clearing (Received Not Invoiced),338501.48,0,Supplier inv 8265890,AP,8265890
JE-003143,2026-03-22,2026-03,2000,Accounts Payable,0,338501.48,Supplier inv 8265890,AP,8265890
JE-000167,2026-03-23,2026-03,1100,Accounts Receivable,2731.87,0,Invoice INV-60036,AR,INV-60036
JE-000168,2026-03-23,2026-03,4010,Product Sales - Distributed,0,1556.25,Invoice INV-60036,AR,INV-60036
JE-000169,2026-03-23,2026-03,4100,Freight Revenue,0,1062.79,Freight billed,AR,INV-60036
JE-000170,03/23/2026,2026-03 ,2100,Accrued Expenses,0,112.83,Sales tax payable,AR,INV-60036
JE-000171,2026-03-23 ,2026-03,5000,COGS - Materials ,1088.25,0,COGS,AR,INV-60036
JE-000172,2026-03-23,2026-03,1230,Inventory - Purchased for Resale,0,1088.25,Inventory relief,AR,INV-60036
JE-000604,2026-03-23,2026-03 ,1100,Accounts Receivable,9560.79,0,Invoice INV-60128,AR,INV-60128
JE-000605,2026-03-23,2026-03,4010,Product Sales - Distributed,0,7450.8,Invoice INV-60128,AR,INV-60128
JE-000606,2026-03-23,2026-03,4100,Freight Revenue,0,2109.99,Freight billed,AR,INV-60128
JE-000607,23-Mar-2026,2026-03,5000,COGS - Materials,4702.54,0,COGS,AR,INV-60128
JE-000608,03/23/2026,2026-03,1230,Inventory - Purchased for Resale,0,4702.54,Inventory relief,AR,INV-60128
JE-000848,2026-03-23,2026-03,1100,Accounts Receivable,310.44,0,Invoice INV-60179,AR,INV-60179
JE-000849,2026-03-23,2026-03,4010,Product Sales - Distributed,0,310.44,Invoice INV-60179,AR,INV-60179
JE-000850,2026-03-23,2026-03,5000,COGS - Materials,268.5,0,COGS,AR,INV-60179
JE-000851,2026-03-23,2026-03,1230,Inventory - Purchased for Resale,0,268.5,Inventory relief,AR,INV-60179
JE-001394,2026-03-23,2026-03,1100,Accounts Receivable,6560.84,0,Invoice INV-60294,AR,INV-60294
JE-001395,03/23/2026,2026-03,4010,Product Sales - Distributed,0,2870.6,Invoice INV-60294,AR,INV-60294
JE-001396,2026-03-23,2026-03,4100,Freight Revenue,0,3690.24,Freight billed,AR ,INV-60294
JE-001397,2026-03-23,2026-03,5000,COGS - Materials,1950.6,0,COGS,AR,INV-60294
JE-001398,2026-03-23,2026-03,1230,Inventory - Purchased for Resale ,0,1950.6,Inventory relief,AR,INV-60294
JE-001500,2026-03-23 ,2026-03,1100,Accounts Receivable,8720.79,0,Invoice INV-60315,AR,INV-60315
JE-001501,2026-03-23,2026-03,4010,Product Sales - Distributed,0,8688.61,Invoice INV-60315,AR,INV-60315
JE-001502,2026-03-23,2026-03,4100,Freight Revenue,0,32.18,Freight billed,AR,INV-60315
JE-001503,2026-03-23,2026-03,5000,COGS - Materials,7046.72,0,COGS,AR,INV-60315
JE-001504,2026-03-23,2026-03,1230,Inventory - Purchased for Resale,0,7046.72,Inventory relief,AR,INV-60315
JE-002370,2026-03-23,2026-03,1000 ,Operating Cash,5194.53,0,Customer payment,AR ,KBD-CR00029
JE-002371,2026-03-23,2026-03,1100,Accounts Receivable,0,5194.53,Customer payment,AR,KBD-CR00029
JE-002968,2026-03-23,2026-03,1000,Operating Cash,2061.79,0,Customer payment,AR,KBD-CR00328
JE-002969,2026-03-23,2026-03,1100,Accounts Receivable,0,2061.79,Customer payment,AR,KBD-CR00328
JE-003828,2026-03-23,2026-03,1230,Inventory - Purchased for Resale,81363.5,0,PO receipt PO-31031,INV ,RCV-40031
JE-003829,2026-03-23,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,81363.5,PO receipt PO-31031,INV,RCV-40031
JE-003137,2026-03-24,2026-03,2050,GR/IR Clearing (Received Not Invoiced),265695.07,0,Supplier inv INV4057929,AP,INV4057929
JE-003138,2026-03-24,2026-03,5300,Freight In,3.37,0,Freight in,AP,INV4057929
JE-003139,2026-03-24,2026-03,2000,Accounts Payable,0,265698.44,Supplier inv INV4057929,AP,INV4057929
JE-003330,2026-03-24,2026-03,2050,GR/IR Clearing (Received Not Invoiced),50980.0,0,Supplier inv SI1798694,AP,SI1798694
JE-003331,03/24/26,2026-03,2000,Accounts Payable,0,50980.0,Supplier inv SI1798694,AP,SI1798694
JE-003535,"Mar 24, 2026",2026-03,2050,GR/IR Clearing (Received Not Invoiced),31069.78,0,Supplier inv 95248089,AP,95248089
JE-003536,2026-03-24,2026-03,5300,Freight In,98.35,0,Freight in,AP,95248089
JE-003537,2026-03-24,2026-03,2000,Accounts Payable,0,31168.13,Supplier inv 95248089,AP,95248089
JE-003790,2026-03-24,2026-03,1230,Inventory - Purchased for Resale,265695.07,0,PO receipt PO-31012,INV,RCV-40012
JE-003791,2026-03-24,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,265695.07,PO receipt PO-31012,INV,RCV-40012
JE-004074,2026-03-24,2026-03,1230,Inventory - Purchased for Resale,877.7,0,PO receipt PO-31157,INV,RCV-40154
JE-004075,2026-03-24,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,877.7,PO receipt PO-31157,INV,RCV-40154
JE-004298,2026-03-24,2026-03,1230,Inventory - Purchased for Resale,11096.37,0,PO receipt PO-31276,INV,RCV-40266
JE-004299,2026-03-24 ,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,11096.37,PO receipt PO-31276,INV,RCV-40266
JE-000534,2026-03-25,2026-03,1100,Accounts Receivable,11319.3,0,Invoice INV-60114,AR,INV-60114
JE-000535,2026-03-25,2026-03,4010,Product Sales - Distributed,0,11319.3,Invoice INV-60114,AR,INV-60114
JE-000536,2026-03-25,2026-03,5000,COGS - Materials,8315.7,0,COGS,AR,INV-60114
JE-000537,2026-03-25,2026-03,1230,Inventory - Purchased for Resale,0,8315.7,Inventory relief,AR,INV-60114
JE-000747,2026-03-25,2026-03,1100,Accounts Receivable,40434.09,0,Invoice INV-60158,AR,INV-60158
JE-000748,2026-03-25,2026-03,4010,Product Sales - Distributed,0,40434.09,Invoice INV-60158,AR,INV-60158
JE-000749,"Mar 25, 2026",2026-03,5000,COGS - Materials,32912.65,0,COGS,AR,INV-60158
JE-000750,2026-03-25,2026-03,1230,Inventory - Purchased for Resale,0,32912.65,Inventory relief,AR ,INV-60158
JE-002134,2026-03-25,2026-03,1100,Accounts Receivable,27090.38,0,Invoice INV-60450,AR,INV-60450
JE-002135,2026-03-25,2026-03,4010,Product Sales - Distributed,0,26810.61,Invoice INV-60450,AR,INV-60450
JE-002136,2026-03-25,2026-03,4100,Freight Revenue,0,279.77,Freight billed,AR,INV-60450
JE-002137,2026-03-25,2026-03,5000,COGS - Materials,17050.2,0,COGS,AR,INV-60450
JE-002138,2026-03-25,2026-03,1230,Inventory - Purchased for Resale,0,17050.2,Inventory relief,AR,INV-60450
JE-003982,2026-03-25,2026-03,1230,Inventory - Purchased for Resale,9061.18,0,PO receipt PO-31110,INV,RCV-40108
JE-003983,2026-03-25,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,9061.18,PO receipt PO-31110,INV,RCV-40108
JE-001137,2026-03-26,2026-03,1100,Accounts Receivable,444.88,0,Invoice INV-60240,AR,INV-60240
JE-001138,2026-03-26,2026-03,4010,Product Sales - Distributed,0,444.88,Invoice INV-60240,AR,INV-60240
