journal_id,posting_date,period,account_number,account_name,debit,credit,memo,source_module,reference
JE-002773,2026-03-21,2026-03,2050,GR/IR Clearing (Received Not Invoiced),1030.64,0,Supplier inv SI5919416,AP,SI5919416
JE-002774,2026-03-21,2026-03,2000,Accounts Payable,0,1030.64,Supplier inv SI5919416,AP,SI5919416
JE-000653,2026-03-22,2026-03,1100,Accounts Receivable,611.04,0,Invoice INV-60140,AR,INV-60140
JE-000654,2026-03-22,2026-03,4000,Product Sales - Manufactured,0,566.58,Invoice INV-60140,AR,INV-60140
JE-000655,2026-03-22,2026-03,4100,Freight Revenue,0,44.46,Freight billed,AR,INV-60140
JE-000656,2026-03-22,2026-03,5000,COGS - Materials,486.6,0,COGS,AR,INV-60140
JE-000657,2026-03-22,2026-03,1220,Inventory - Finished Goods,0,486.6,Inventory relief,AR,INV-60140
JE-000673,2026-03-22,2026-03,1100,Accounts Receivable,737.34,0,Invoice INV-60144,AR,INV-60144
JE-000674,2026-03-22,2026-03,4000,Product Sales - Manufactured,0,737.34,Invoice INV-60144,AR,INV-60144
JE-000675,2026-03-22,2026-03,5000,COGS - Materials,496.53,0,COGS,AR,INV-60144
JE-000676,2026-03-22,2026-03,1220,Inventory - Finished Goods,0,496.53,Inventory relief,AR,INV-60144
JE-000944,2026-03-22,2026-03,1100,Accounts Receivable,4230.81,0,Invoice INV-60204,AR,INV-60204
JE-000945,2026-03-22,2026-03,4000,Product Sales - Manufactured,0,4230.81,Invoice INV-60204,AR,INV-60204
JE-000946,2026-03-22,2026-03,5000,COGS - Materials,3428.36,0,COGS,AR,INV-60204
JE-000947,2026-03-22,2026-03,1220,Inventory - Finished Goods,0,3428.36,Inventory relief,AR,INV-60204
JE-001438,2026-03-22,2026-03,1100,Accounts Receivable,7327.0,0,Invoice INV-60308,AR,INV-60308
JE-001439,2026-03-22,2026-03,4000,Product Sales - Manufactured,0,6831.7,Invoice INV-60308,AR,INV-60308
JE-001440,2026-03-22,2026-03,2100,Accrued Expenses,0,495.3,Sales tax payable,AR,INV-60308
JE-001441,2026-03-22,2026-03,5000,COGS - Materials,4095.36,0,COGS,AR,INV-60308
JE-001442,2026-03-22,2026-03,1220,Inventory - Finished Goods,0,4095.36,Inventory relief,AR,INV-60308
JE-001815,2026-03-22,2026-03,1100,Accounts Receivable,7134.51,0,Invoice INV-60387,AR,INV-60387
JE-001816,2026-03-22,2026-03,4000,Product Sales - Manufactured,0,7134.51,Invoice INV-60387,AR,INV-60387
JE-001817,2026-03-22,2026-03,5000,COGS - Materials,5411.48,0,COGS,AR,INV-60387
JE-001818,2026-03-22,2026-03,1220,Inventory - Finished Goods,0,5411.48,Inventory relief,AR,INV-60387
JE-002057,2026-03-22,2026-03,1000,Operating Cash,2784.61,0,Customer payment,AR,NIC-CR00111
JE-002058,2026-03-22,2026-03,1100,Accounts Receivable,0,2784.61,Customer payment,AR,NIC-CR00111
JE-003116,2026-03-22,2026-03,1200,Inventory - Raw Materials,583.94,0,PO receipt PO-31031,INV,RCV-40031
JE-003117,2026-03-22,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,583.94,PO receipt PO-31031,INV,RCV-40031
JE-000328,2026-03-23,2026-03,1100,Accounts Receivable,14476.42,0,Invoice INV-60072,AR,INV-60072
JE-000329,2026-03-23,2026-03,4000,Product Sales - Manufactured,0,14302.44,Invoice INV-60072,AR,INV-60072
JE-000330,2026-03-23,2026-03,4100,Freight Revenue,0,173.98,Freight billed,AR,INV-60072
JE-000331,2026-03-23,2026-03,5000,COGS - Materials,10576.98,0,COGS,AR,INV-60072
JE-000332,2026-03-23,2026-03,1220,Inventory - Finished Goods,0,10576.98,Inventory relief,AR,INV-60072
JE-001626,2026-03-23,2026-03,1100,Accounts Receivable,435.03,0,Invoice INV-60348,AR,INV-60348
JE-001627,2026-03-23,2026-03,4000,Product Sales - Manufactured,0,405.62,Invoice INV-60348,AR,INV-60348
JE-001628,2026-03-23,2026-03,2100,Accrued Expenses,0,29.41,Sales tax payable,AR,INV-60348
JE-001629,2026-03-23,2026-03,5000,COGS - Materials,310.82,0,COGS,AR,INV-60348
JE-001630,2026-03-23,2026-03,1220,Inventory - Finished Goods,0,310.82,Inventory relief,AR,INV-60348
JE-001943,2026-03-23,2026-03,1000,Operating Cash,9388.93,0,Customer payment,AR,NIC-CR00054
JE-001944,2026-03-23,2026-03,1100,Accounts Receivable,0,9388.93,Customer payment,AR,NIC-CR00054
JE-002191,2026-03-23,2026-03,1000,Operating Cash,3342.4,0,Customer payment,AR,NIC-CR00178
JE-002192,2026-03-23,2026-03,1100,Accounts Receivable,0,3342.4,Customer payment,AR,NIC-CR00178
JE-002603,2026-03-23,2026-03,2050,GR/IR Clearing (Received Not Invoiced),9664.21,0,Supplier inv INV9355515,AP,INV9355515
JE-002604,2026-03-23,2026-03,2000,Accounts Payable,0,9664.21,Supplier inv INV9355515,AP,INV9355515
JE-003520,2026-03-23,2026-03,1200,Inventory - Raw Materials,33.83,0,PO receipt PO-31246,INV,RCV-40233
JE-003521,2026-03-23,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,33.83,PO receipt PO-31246,INV,RCV-40233
JE-000504,2026-03-24,2026-03,1100,Accounts Receivable,372.74,0,Invoice INV-60109,AR,INV-60109
JE-000505,2026-03-24,2026-03,4000,Product Sales - Manufactured,0,311.0,Invoice INV-60109,AR,INV-60109
JE-000506,2026-03-24,2026-03,4100,Freight Revenue,0,61.74,Freight billed,AR,INV-60109
JE-000507,2026-03-24,2026-03,5000,COGS - Materials,273.53,0,COGS,AR,INV-60109
JE-000508,2026-03-24,2026-03,1220,Inventory - Finished Goods,0,273.53,Inventory relief,AR,INV-60109
JE-001678,2026-03-24,2026-03,1100,Accounts Receivable,3114.1,0,Invoice INV-60359,AR,INV-60359
JE-001679,2026-03-24,2026-03,4000,Product Sales - Manufactured,0,2903.59,Invoice INV-60359,AR,INV-60359
JE-001680,2026-03-24,2026-03,2100,Accrued Expenses,0,210.51,Sales tax payable,AR,INV-60359
JE-001681,2026-03-24,2026-03,5000,COGS - Materials,1798.51,0,COGS,AR,INV-60359
JE-001682,2026-03-24,2026-03,1220,Inventory - Finished Goods,0,1798.51,Inventory relief,AR,INV-60359
JE-001711,2026-03-24,2026-03,1100,Accounts Receivable,267.18,0,Invoice INV-60366,AR,INV-60366
JE-001712,2026-03-24,2026-03,4000,Product Sales - Manufactured,0,223.49,Invoice INV-60366,AR,INV-60366
JE-001713,2026-03-24,2026-03,4100,Freight Revenue,0,43.69,Freight billed,AR,INV-60366
JE-001714,2026-03-24,2026-03,5000,COGS - Materials,176.98,0,COGS,AR,INV-60366
JE-001715,2026-03-24,2026-03,1220,Inventory - Finished Goods,0,176.98,Inventory relief,AR,INV-60366
JE-001885,2026-03-24,2026-03,1000,Operating Cash,2594.03,0,Customer payment,AR,NIC-CR00025
JE-001886,2026-03-24,2026-03,1100,Accounts Receivable,0,2594.03,Customer payment,AR,NIC-CR00025
JE-002107,2026-03-24,2026-03,1000,Operating Cash,7897.75,0,Customer payment,AR,NIC-CR00136
JE-002108,2026-03-24,2026-03,1100,Accounts Receivable,0,7897.75,Customer payment,AR,NIC-CR00136
JE-002307,2026-03-24,2026-03,1000,Operating Cash,5734.21,0,Customer payment,AR,NIC-CR00236
JE-002308,2026-03-24,2026-03,1100,Accounts Receivable,0,5734.21,Customer payment,AR,NIC-CR00236
JE-000120,2026-03-25,2026-03,1100,Accounts Receivable,7211.0,0,Invoice INV-60026,AR,INV-60026
JE-000121,2026-03-25,2026-03,4000,Product Sales - Manufactured,0,7211.0,Invoice INV-60026,AR,INV-60026
JE-000122,2026-03-25,2026-03,5000,COGS - Materials,4807.81,0,COGS,AR,INV-60026
JE-000123,2026-03-25,2026-03,1220,Inventory - Finished Goods,0,4807.81,Inventory relief,AR,INV-60026
JE-000181,2026-03-25,2026-03,1100,Accounts Receivable,3812.91,0,Invoice INV-60040,AR,INV-60040
JE-000182,2026-03-25,2026-03,4000,Product Sales - Manufactured,0,3428.23,Invoice INV-60040,AR,INV-60040
JE-000183,2026-03-25,2026-03,4100,Freight Revenue,0,136.13,Freight billed,AR,INV-60040
JE-000184,2026-03-25,2026-03,2100,Accrued Expenses,0,248.55,Sales tax payable,AR,INV-60040
JE-000185,2026-03-25,2026-03,5000,COGS - Materials,2580.35,0,COGS,AR,INV-60040
JE-000186,2026-03-25,2026-03,1220,Inventory - Finished Goods,0,2580.35,Inventory relief,AR,INV-60040
JE-000271,2026-03-25,2026-03,1100,Accounts Receivable,6243.35,0,Invoice INV-60059,AR,INV-60059
JE-000272,2026-03-25,2026-03,4000,Product Sales - Manufactured,0,6243.35,Invoice INV-60059,AR,INV-60059
JE-000273,2026-03-25,2026-03,5000,COGS - Materials,4573.64,0,COGS,AR,INV-60059
JE-000274,2026-03-25,2026-03,1220,Inventory - Finished Goods,0,4573.64,Inventory relief,AR,INV-60059
JE-000715,2026-03-25,2026-03,1100,Accounts Receivable,2963.86,0,Invoice INV-60153,AR,INV-60153
JE-000716,2026-03-25,2026-03,4000,Product Sales - Manufactured,0,2963.86,Invoice INV-60153,AR,INV-60153
JE-000717,2026-03-25,2026-03,5000,COGS - Materials,2580.18,0,COGS,AR,INV-60153
JE-000718,2026-03-25,2026-03,1220,Inventory - Finished Goods,0,2580.18,Inventory relief,AR,INV-60153
JE-000761,2026-03-25,2026-03,1100,Accounts Receivable,8326.06,0,Invoice INV-60163,AR,INV-60163
JE-000762,2026-03-25,2026-03,4000,Product Sales - Manufactured,0,7763.23,Invoice INV-60163,AR,INV-60163
JE-000763,2026-03-25,2026-03,2100,Accrued Expenses,0,562.83,Sales tax payable,AR,INV-60163
JE-000764,2026-03-25,2026-03,5000,COGS - Materials,5014.66,0,COGS,AR,INV-60163
JE-000765,2026-03-25,2026-03,1220,Inventory - Finished Goods,0,5014.66,Inventory relief,AR,INV-60163
JE-002003,2026-03-25,2026-03,1000,Operating Cash,3524.89,0,Customer payment,AR,NIC-CR00084
JE-002004,2026-03-25,2026-03,1100,Accounts Receivable,0,3524.89,Customer payment,AR,NIC-CR00084
JE-002569,2026-03-25,2026-03,2050,GR/IR Clearing (Received Not Invoiced),618.86,0,Supplier inv INV3862958,AP,INV3862958
JE-002570,2026-03-25,2026-03,2000,Accounts Payable,0,618.86,Supplier inv INV3862958,AP,INV3862958
JE-002655,2026-03-25,2026-03,2050,GR/IR Clearing (Received Not Invoiced),2907.0,0,Supplier inv 9275059,AP,9275059
JE-002656,2026-03-25,2026-03,5300,Freight In,139.58,0,Freight in,AP,9275059
JE-002657,2026-03-25,2026-03,2000,Accounts Payable,0,3046.58,Supplier inv 9275059,AP,9275059
JE-002945,2026-03-25,2026-03,2050,GR/IR Clearing (Received Not Invoiced),497.2,0,Supplier inv 92095316,AP,92095316
JE-002946,2026-03-25,2026-03,2000,Accounts Payable,0,497.2,Supplier inv 92095316,AP,92095316
JE-003001,2026-03-25,2026-03,2050,GR/IR Clearing (Received Not Invoiced),7672.82,0,Supplier inv SI1008898,AP,SI1008898
JE-003002,2026-03-25,2026-03,2000,Accounts Payable,0,7672.82,Supplier inv SI1008898,AP,SI1008898
JE-003190,2026-03-25,2026-03,1200,Inventory - Raw Materials,2850.0,0,PO receipt PO-31070,INV,RCV-40068
JE-003191,2026-03-25,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,2850.0,PO receipt PO-31070,INV,RCV-40068
JE-000124,2026-03-26,2026-03,1100,Accounts Receivable,9428.21,0,Invoice INV-60027,AR,INV-60027
JE-000125,2026-03-26,2026-03,4000,Product Sales - Manufactured,0,9428.21,Invoice INV-60027,AR,INV-60027
JE-000126,2026-03-26,2026-03,5000,COGS - Materials,6944.22,0,COGS,AR,INV-60027
JE-000127,2026-03-26,2026-03,1220,Inventory - Finished Goods,0,6944.22,Inventory relief,AR,INV-60027
JE-002035,2026-03-26,2026-03,1000,Operating Cash,38673.26,0,Customer payment,AR,NIC-CR00100
JE-002036,2026-03-26,2026-03,1100,Accounts Receivable,0,38673.26,Customer payment,AR,NIC-CR00100
JE-002285,2026-03-26,2026-03,1000,Operating Cash,13656.67,0,Customer payment,AR,NIC-CR00225
JE-002286,2026-03-26,2026-03,1100,Accounts Receivable,0,13656.67,Customer payment,AR,NIC-CR00225
JE-000582,2026-03-27,2026-03,1100,Accounts Receivable,234.66,0,Invoice INV-60125,AR,INV-60125
JE-000583,2026-03-27,2026-03,4000,Product Sales - Manufactured,0,218.8,Invoice INV-60125,AR,INV-60125
JE-000584,2026-03-27,2026-03,2100,Accrued Expenses,0,15.86,Sales tax payable,AR,INV-60125
JE-000585,2026-03-27,2026-03,5000,COGS - Materials,162.2,0,COGS,AR,INV-60125
JE-000586,2026-03-27,2026-03,1220,Inventory - Finished Goods,0,162.2,Inventory relief,AR,INV-60125
JE-000741,2026-03-27,2026-03,1100,Accounts Receivable,22023.67,0,Invoice INV-60159,AR,INV-60159
JE-000742,2026-03-27,2026-03,4000,Product Sales - Manufactured,0,21677.76,Invoice INV-60159,AR,INV-60159
JE-000743,2026-03-27,2026-03,4100,Freight Revenue,0,345.91,Freight billed,AR,INV-60159
JE-000744,2026-03-27,2026-03,5000,COGS - Materials,14198.4,0,COGS,AR,INV-60159
JE-000745,2026-03-27,2026-03,1220,Inventory - Finished Goods,0,14198.4,Inventory relief,AR,INV-60159
JE-001404,2026-03-27,2026-03,1100,Accounts Receivable,8287.16,0,Invoice INV-60300,AR,INV-60300
JE-001405,2026-03-27,2026-03,4000,Product Sales - Manufactured,0,8287.16,Invoice INV-60300,AR,INV-60300
JE-001406,2026-03-27,2026-03,5000,COGS - Materials,6890.48,0,COGS,AR,INV-60300
JE-001407,2026-03-27,2026-03,1220,Inventory - Finished Goods,0,6890.48,Inventory relief,AR,INV-60300
JE-002145,2026-03-27,2026-03,1000,Operating Cash,1479.56,0,Customer payment,AR,NIC-CR00155
JE-002146,2026-03-27,2026-03,1100,Accounts Receivable,0,1479.56,Customer payment,AR,NIC-CR00155
JE-003021,2026-03-27,2026-03,2050,GR/IR Clearing (Received Not Invoiced),33.17,0,Supplier inv SI8967692,AP,SI8967692
JE-003022,2026-03-27,2026-03,5300,Freight In,64.47,0,Freight in,AP,SI8967692
JE-003023,2026-03-27,2026-03,2000,Accounts Payable,0,97.64,Supplier inv SI8967692,AP,SI8967692
JE-002075,2026-03-28,2026-03,1000,Operating Cash,2949.59,0,Customer payment,AR,NIC-CR00120
JE-002076,2026-03-28,2026-03,1100,Accounts Receivable,0,2949.59,Customer payment,AR,NIC-CR00120
JE-003234,2026-03-28,2026-03,1200,Inventory - Raw Materials,4788.0,0,PO receipt PO-31095,INV,RCV-40090
JE-003235,2026-03-28,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,4788.0,PO receipt PO-31095,INV,RCV-40090
JE-002705,2026-03-29,2026-03,2050,GR/IR Clearing (Received Not Invoiced),4788.0,0,Supplier inv INV2195791,AP,INV2195791
JE-002706,2026-03-29,2026-03,5300,Freight In,157.11,0,Freight in,AP,INV2195791
JE-002707,2026-03-29,2026-03,2000,Accounts Payable,0,4945.11,Supplier inv INV2195791,AP,INV2195791
JE-003546,2026-03-29,2026-03,1200,Inventory - Raw Materials,5666.9,0,PO receipt PO-31259,INV,RCV-40246
JE-003547,2026-03-29,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,5666.9,PO receipt PO-31259,INV,RCV-40246
JE-002015,2026-03-30,2026-03,1000,Operating Cash,5594.84,0,Customer payment,AR,NIC-CR00090
JE-002016,2026-03-30,2026-03,1100,Accounts Receivable,0,5594.84,Customer payment,AR,NIC-CR00090
JE-001989,2026-03-31,2026-03,1000,Operating Cash,792.5,0,Customer payment,AR,NIC-CR00077
JE-001990,2026-03-31,2026-03,1100,Accounts Receivable,0,792.5,Customer payment,AR,NIC-CR00077
JE-002037,2026-03-31,2026-03,1000,Operating Cash,11071.63,0,Customer payment,AR,NIC-CR00101
JE-002038,2026-03-31,2026-03,1100,Accounts Receivable,0,11071.63,Customer payment,AR,NIC-CR00101
JE-002175,2026-03-31,2026-03,1000,Operating Cash,14155.07,0,Customer payment,AR,NIC-CR00170
JE-002176,2026-03-31,2026-03,1100,Accounts Receivable,0,14155.07,Customer payment,AR,NIC-CR00170
JE-002339,2026-03-31,2026-03,1000,Operating Cash,1296.27,0,Customer payment,AR,NIC-CR00252
JE-002340,2026-03-31,2026-03,1100,Accounts Receivable,0,1296.27,Customer payment,AR,NIC-CR00252
JE-002361,2026-03-31,2026-03,1000,Operating Cash,2462.92,0,Customer payment,AR,NIC-CR00263
JE-002362,2026-03-31,2026-03,1100,Accounts Receivable,0,2462.92,Customer payment,AR,NIC-CR00263
JE-002836,2026-03-31,2026-03,2050,GR/IR Clearing (Received Not Invoiced),2562.0,0,Supplier inv 2819564,AP,2819564
JE-002837,2026-03-31,2026-03,2000,Accounts Payable,0,2562.0,Supplier inv 2819564,AP,2819564
JE-002981,2026-03-31,2026-03,2050,GR/IR Clearing (Received Not Invoiced),4161.08,0,Supplier inv INV2607240,AP,INV2607240
JE-002982,2026-03-31,2026-03,2000,Accounts Payable,0,4161.08,Supplier inv INV2607240,AP,INV2607240
JE-003066,2026-03-31,2026-03,1200,Inventory - Raw Materials,1591.46,0,PO receipt PO-31006,INV,RCV-40006
JE-003067,2026-03-31,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,1591.46,PO receipt PO-31006,INV,RCV-40006
JE-003174,2026-03-31,2026-03,1200,Inventory - Raw Materials,775.0,0,PO receipt PO-31061,INV,RCV-40060
JE-003175,2026-03-31,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,775.0,PO receipt PO-31061,INV,RCV-40060
JE-003182,2026-03-31,2026-03,1200,Inventory - Raw Materials,8582.24,0,PO receipt PO-31066,INV,RCV-40064
JE-003183,2026-03-31,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,8582.24,PO receipt PO-31066,INV,RCV-40064
JE-003258,2026-03-31,2026-03,1200,Inventory - Raw Materials,3.15,0,PO receipt PO-31107,INV,RCV-40102
JE-003259,2026-03-31,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,3.15,PO receipt PO-31107,INV,RCV-40102
JE-003298,2026-03-31,2026-03,1200,Inventory - Raw Materials,6610.84,0,PO receipt PO-31130,INV,RCV-40122
JE-003299,2026-03-31,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,6610.84,PO receipt PO-31130,INV,RCV-40122
JE-003352,2026-03-31,2026-03,1200,Inventory - Raw Materials,2561.0,0,PO receipt PO-31158,INV,RCV-40149
JE-003353,2026-03-31,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,2561.0,PO receipt PO-31158,INV,RCV-40149
JE-003400,2026-03-31,2026-03,1200,Inventory - Raw Materials,42.1,0,PO receipt PO-31182,INV,RCV-40173
JE-003401,2026-03-31,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,42.1,PO receipt PO-31182,INV,RCV-40173
JE-003482,2026-03-31,2026-03,1200,Inventory - Raw Materials,4161.08,0,PO receipt PO-31225,INV,RCV-40214
JE-003483,2026-03-31,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,4161.08,PO receipt PO-31225,INV,RCV-40214
JE-003496,2026-03-31,2026-03,1200,Inventory - Raw Materials,4529.86,0,PO receipt PO-31233,INV,RCV-40221
JE-003497,2026-03-31,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,4529.86,PO receipt PO-31233,INV,RCV-40221
JE-003570,2026-03-31,2026-03,6700,Office & Supplies,3119.2,0,Iron Mountain Inc.,AP,NIC-AP00011
JE-003571,2026-03-31,2026-03,2000,Accounts Payable,0,3119.2,Iron Mountain Inc.,AP,NIC-AP00011
JE-003588,2026-03-31,2026-03,6700,Office & Supplies,3681.34,0,"W.W. Grainger, Inc.",AP,NIC-AP00020
JE-003589,2026-03-31,2026-03,2000,Accounts Payable,0,3681.34,"W.W. Grainger, Inc.",AP,NIC-AP00020
JE-003612,2026-03-31,2026-03,6700,Office & Supplies,801.87,0,Cintas Corporation,AP,NIC-AP00032
JE-003613,2026-03-31,2026-03,2000,Accounts Payable,0,801.87,Cintas Corporation,AP,NIC-AP00032
JE-003648,2026-03-31,2026-03,5300,Freight In,141.82,0,UPS,AP,NIC-AP00050
JE-003649,2026-03-31,2026-03,2000,Accounts Payable,0,141.82,UPS,AP,NIC-AP00050
JE-003660,2026-03-31,2026-03,5300,Freight In,103.72,0,FedEx,AP,NIC-AP00056
JE-003661,2026-03-31,2026-03,2000,Accounts Payable,0,103.72,FedEx,AP,NIC-AP00056
JE-003680,2026-03-31,2026-03,6700,Office & Supplies,2850.68,0,Sunbelt Rentals,AP,NIC-AP00066
JE-003681,2026-03-31,2026-03,2000,Accounts Payable,0,2850.68,Sunbelt Rentals,AP,NIC-AP00066
JE-003704,2026-03-31,2026-03,6300,Rent,38500,0,Rockford Industrial Park LLC,AP,NIC-AP00078
JE-003705,2026-03-31,2026-03,2000,Accounts Payable,0,38500,Rockford Industrial Park LLC,AP,NIC-AP00078
JE-003728,2026-03-31,2026-03,6400,Software Subscriptions,15750.0,0,Epicor Kinetic,AP,SW-EPICOR
JE-003729,2026-03-31,2026-03,2000,Accounts Payable,0,15750.0,Epicor Kinetic,AP,SW-EPICOR
JE-003752,2026-03-31,2026-03,6400,Software Subscriptions,1079.17,0,SolidWorks Standard,AP,SW-SOLIDW
JE-003753,2026-03-31,2026-03,2000,Accounts Payable,0,1079.17,SolidWorks Standard,AP,SW-SOLIDW
JE-003776,2026-03-31,2026-03,6400,Software Subscriptions,1000.0,0,MasterControl,AP,SW-MASTER
JE-003777,2026-03-31,2026-03,2000,Accounts Payable,0,1000.0,MasterControl,AP,SW-MASTER
JE-003800,2026-03-31,2026-03,6400,Software Subscriptions,1775.0,0,Microsoft 365 Business Standard,AP,SW-MICROS
JE-003801,2026-03-31,2026-03,2000,Accounts Payable,0,1775.0,Microsoft 365 Business Standard,AP,SW-MICROS
JE-003824,2026-03-31,2026-03,6400,Software Subscriptions,4920.0,0,ADP Workforce Now,AP,SW-ADPWO
JE-003825,2026-03-31,2026-03,2000,Accounts Payable,0,4920.0,ADP Workforce Now,AP,SW-ADPWO
JE-003848,2026-03-31,2026-03,6400,Software Subscriptions,900.0,0,Salesforce Sales Cloud,AP,SW-SALESF
JE-003849,2026-03-31,2026-03,2000,Accounts Payable,0,900.0,Salesforce Sales Cloud,AP,SW-SALESF
JE-003872,2026-03-31,2026-03,6400,Software Subscriptions,700.0,0,Bill.com,AP,SW-BILL.C
JE-003873,2026-03-31,2026-03,2000,Accounts Payable,0,700.0,Bill.com,AP,SW-BILL.C
JE-003896,2026-03-31,2026-03,6400,Software Subscriptions,3150.0,0,Box Business,AP,SW-BOXBU
JE-003897,2026-03-31,2026-03,2000,Accounts Payable,0,3150.0,Box Business,AP,SW-BOXBU
JE-003920,2026-03-31,2026-03,6400,Software Subscriptions,1440.0,0,Zoom Workplace,AP,SW-ZOOMW
JE-003921,2026-03-31,2026-03,2000,Accounts Payable,0,1440.0,Zoom Workplace,AP,SW-ZOOMW
JE-003944,2026-03-31,2026-03,6400,Software Subscriptions,1020.0,0,RingCentral MVP,AP,SW-RINGCE
JE-003945,2026-03-31,2026-03,2000,Accounts Payable,0,1020.0,RingCentral MVP,AP,SW-RINGCE
JE-003968,2026-03-31,2026-03,6400,Software Subscriptions,355.0,0,KnowBe4,AP,SW-KNOWBE
JE-003969,2026-03-31,2026-03,2000,Accounts Payable,0,355.0,KnowBe4,AP,SW-KNOWBE
JE-003992,2026-03-31,2026-03,6000,Salaries & Wages,652395.71,0,Monthly payroll,PR,PR-202603
JE-003993,2026-03-31,2026-03,2300,Payroll Liabilities,0,652395.71,Monthly payroll,PR,PR-202603
JE-003052,2026-04-01,2026-04,2050,GR/IR Clearing (Received Not Invoiced),5666.9,0,Supplier inv SI6646953,AP,SI6646953
JE-003053,2026-04-01,2026-04,2000,Accounts Payable,0,5666.9,Supplier inv SI6646953,AP,SI6646953
JE-002636,2026-04-02,2026-04,2050,GR/IR Clearing (Received Not Invoiced),775.0,0,Supplier inv SI3517527,AP,SI3517527
JE-002637,2026-04-02,2026-04,5300,Freight In,127.69,0,Freight in,AP,SI3517527
