event_id,company_id,workflow_type,object_type,object_id,timestamp,actor,action,previous_state,new_state,source_document,confidence,requires_review
EV-002882,northfield_industrial_components,manufacturing,work_order,WO-70211,2026-03-22T15:33:00,E047,wo_released,planned,released,MRP,1.0,N
EV-002637,northfield_industrial_components,manufacturing,work_order,WO-70080,2026-03-22T15:47:00,E055,wo_closed,in_process,closed,COC-WO-70080.pdf,1.0,N
EV-001518,northfield_industrial_components,order_to_cash,customer_invoice,INV-60128,2026-03-22T17:13:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000769,northfield_industrial_components,fulfillment,shipment,SH-50144,2026-03-22T17:46:00,E079,shipment_confirmed,picked,shipped,PS-SH-50144.pdf,1.0,N
EV-001088,northfield_industrial_components,order_to_cash,customer_invoice,INV-60072,2026-03-23T07:40:00,E002,invoice_issued,,open,INV-60072.pdf,1.0,N
EV-001364,northfield_industrial_components,order_to_cash,customer_invoice,INV-60348,2026-03-23T07:44:00,E002,invoice_issued,,open,INV-60348.pdf,1.0,N
EV-002623,northfield_industrial_components,manufacturing,work_order,WO-70073,2026-03-23T07:51:00,E068,wo_released,planned,released,MRP,1.0,N
EV-002231,northfield_industrial_components,procure_to_pay,receipt,RCV-40233,2026-03-23T11:06:00,E077,goods_received,open,received,PS315902,1.0,N
EV-000697,northfield_industrial_components,fulfillment,shipment,SH-50072,2026-03-23T12:54:00,E082,shipment_confirmed,picked,shipped,PS-SH-50072.pdf,1.0,N
EV-002389,northfield_industrial_components,procure_to_pay,supplier_invoice,INV1586204,2026-03-23T13:03:00,E002,invoice_matched,received,approved,INV1586204,1.0,N
EV-001461,northfield_industrial_components,order_to_cash,customer_invoice,INV-60064,2026-03-23T13:18:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000973,northfield_industrial_components,fulfillment,shipment,SH-50348,2026-03-23T14:22:00,E101,shipment_confirmed,picked,shipped,PS-SH-50348.pdf,1.0,N
EV-001792,northfield_industrial_components,procure_to_pay,purchase_order,PO-31054,2026-03-23T15:30:00,E061,po_issued,draft,open,PO-31054.pdf,1.0,N
EV-001896,northfield_industrial_components,procure_to_pay,purchase_order,PO-31158,2026-03-23T15:43:00,E060,po_issued,draft,open,PO-31158.pdf,1.0,N
EV-001585,northfield_industrial_components,order_to_cash,customer_invoice,INV-60207,2026-03-23T16:11:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002524,northfield_industrial_components,manufacturing,work_order,WO-70017,2026-03-23T16:35:00,E055,wo_closed,in_process,closed,COC-WO-70017.pdf,1.0,N
EV-000273,northfield_industrial_components,quote_to_order,sales_order,SO-26076,2026-03-23T16:42:00,E065,order_entered,,open,customer_po_P351611,0.9,N
EV-002721,northfield_industrial_components,manufacturing,work_order,WO-70125,2026-03-23T17:09:00,E055,wo_closed,in_process,closed,COC-WO-70125.pdf,1.0,N
EV-001885,northfield_industrial_components,procure_to_pay,purchase_order,PO-31147,2026-03-23T17:31:00,E061,po_issued,draft,open,PO-31147.pdf,1.0,N
EV-002908,northfield_industrial_components,quality,ncr,NCR-0009,2026-03-23T17:32:00,E056,ncr_opened,,open,WO-70017,1.0,Y
EV-001125,northfield_industrial_components,order_to_cash,customer_invoice,INV-60109,2026-03-24T08:21:00,E002,invoice_issued,,open,INV-60109.pdf,1.0,N
EV-001382,northfield_industrial_components,order_to_cash,customer_invoice,INV-60366,2026-03-24T10:15:00,E002,invoice_issued,,open,INV-60366.pdf,1.0,N
EV-002554,northfield_industrial_components,manufacturing,work_order,WO-70034,2026-03-24T10:29:00,E062,wo_released,planned,released,MRP,1.0,N
EV-000984,northfield_industrial_components,fulfillment,shipment,SH-50359,2026-03-24T13:01:00,E078,shipment_confirmed,picked,shipped,PS-SH-50359.pdf,1.0,N
EV-001375,northfield_industrial_components,order_to_cash,customer_invoice,INV-60359,2026-03-24T13:48:00,E002,invoice_issued,,open,INV-60359.pdf,1.0,N
EV-000734,northfield_industrial_components,fulfillment,shipment,SH-50109,2026-03-24T14:14:00,E104,shipment_confirmed,picked,shipped,PS-SH-50109.pdf,1.0,N
EV-001432,northfield_industrial_components,order_to_cash,customer_invoice,INV-60025,2026-03-24T14:39:00,system,payment_applied,open,paid,Portal,1.0,N
EV-000991,northfield_industrial_components,fulfillment,shipment,SH-50366,2026-03-24T14:54:00,E081,shipment_confirmed,picked,shipped,PS-SH-50366.pdf,1.0,N
EV-001543,northfield_industrial_components,order_to_cash,customer_invoice,INV-60157,2026-03-24T15:37:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002893,northfield_industrial_components,manufacturing,work_order,WO-70217,2026-03-24T16:30:00,E055,wo_closed,in_process,closed,COC-WO-70217.pdf,1.0,N
EV-001643,northfield_industrial_components,order_to_cash,customer_invoice,INV-60269,2026-03-24T17:08:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002918,northfield_industrial_components,returns,rma,RMA-0003,2026-03-25T08:25:00,E075,rma_approved,requested,approved,INV-60205,1.0,N
EV-001075,northfield_industrial_components,order_to_cash,customer_invoice,INV-60059,2026-03-25T08:28:00,E002,invoice_issued,,open,INV-60059.pdf,1.0,N
EV-000081,northfield_industrial_components,quote_to_order,quote,Q-26081,2026-03-25T08:33:00,E070,quote_sent,draft,sent,Q-26081.pdf,1.0,N
EV-001179,northfield_industrial_components,order_to_cash,customer_invoice,INV-60163,2026-03-25T08:47:00,E002,invoice_issued,,open,INV-60163.pdf,1.0,N
EV-001056,northfield_industrial_components,order_to_cash,customer_invoice,INV-60040,2026-03-25T09:10:00,E002,invoice_issued,,open,INV-60040.pdf,1.0,N
EV-000684,northfield_industrial_components,fulfillment,shipment,SH-50059,2026-03-25T09:32:00,E080,shipment_confirmed,picked,shipped,PS-SH-50059.pdf,1.0,N
EV-000576,northfield_industrial_components,quote_to_order,sales_order,SO-26372,2026-03-25T10:14:00,E073,order_entered,,open,customer_po_PUR-992911,1.0,N
EV-001169,northfield_industrial_components,order_to_cash,customer_invoice,INV-60153,2026-03-25T12:12:00,E002,invoice_issued,,open,INV-60153.pdf,1.0,N
EV-000574,northfield_industrial_components,quote_to_order,sales_order,SO-26370,2026-03-25T12:27:00,E073,order_entered,,open,customer_po_PO155313,0.9,N
EV-000665,northfield_industrial_components,fulfillment,shipment,SH-50040,2026-03-25T13:05:00,E080,shipment_confirmed,picked,shipped,PS-SH-50040.pdf,1.0,N
EV-002293,northfield_industrial_components,procure_to_pay,supplier_invoice,92237159,2026-03-25T14:01:00,E002,invoice_matched,received,approved,92237159,1.0,N
EV-000788,northfield_industrial_components,fulfillment,shipment,SH-50163,2026-03-25T14:26:00,E104,shipment_confirmed,picked,shipped,PS-SH-50163.pdf,1.0,N
EV-002066,northfield_industrial_components,procure_to_pay,receipt,RCV-40068,2026-03-25T15:31:00,E080,goods_received,open,received,PS725520,0.85,Y
EV-000651,northfield_industrial_components,fulfillment,shipment,SH-50026,2026-03-25T15:58:00,E076,shipment_confirmed,picked,shipped,PS-SH-50026.pdf,1.0,N
EV-000778,northfield_industrial_components,fulfillment,shipment,SH-50153,2026-03-25T16:27:00,E081,shipment_confirmed,picked,shipped,PS-SH-50153.pdf,1.0,N
EV-002366,northfield_industrial_components,procure_to_pay,supplier_invoice,SI5919416,2026-03-25T17:15:00,E002,invoice_matched,received,approved,SI5919416,1.0,N
EV-001491,northfield_industrial_components,order_to_cash,customer_invoice,INV-60097,2026-03-25T17:30:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002708,northfield_industrial_components,manufacturing,work_order,WO-70118,2026-03-25T17:33:00,E055,wo_closed,in_process,closed,COC-WO-70118.pdf,1.0,N
EV-001042,northfield_industrial_components,order_to_cash,customer_invoice,INV-60026,2026-03-25T17:49:00,E002,invoice_issued,,open,INV-60026.pdf,1.0,N
EV-000652,northfield_industrial_components,fulfillment,shipment,SH-50027,2026-03-26T07:15:00,E078,shipment_confirmed,picked,shipped,PS-SH-50027.pdf,1.0,N
EV-001043,northfield_industrial_components,order_to_cash,customer_invoice,INV-60027,2026-03-26T08:38:00,E002,invoice_issued,,open,INV-60027.pdf,1.0,N
EV-002614,northfield_industrial_components,manufacturing,work_order,WO-70068,2026-03-26T09:42:00,E023,wo_released,planned,released,MRP,1.0,N
EV-001507,northfield_industrial_components,order_to_cash,customer_invoice,INV-60115,2026-03-26T09:56:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000491,northfield_industrial_components,quote_to_order,sales_order,SO-26292,2026-03-26T10:14:00,E068,order_entered,,open,customer_po_4500708273,0.9,N
EV-000289,northfield_industrial_components,quote_to_order,sales_order,SO-26092,2026-03-26T12:50:00,E074,order_entered,,open,customer_po_PO621376,0.9,N
EV-001632,northfield_industrial_components,order_to_cash,customer_invoice,INV-60256,2026-03-26T13:51:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002291,northfield_industrial_components,procure_to_pay,supplier_invoice,INV9355515,2026-03-26T15:04:00,E002,invoice_matched,received,approved,INV9355515,1.0,N
EV-000245,northfield_industrial_components,quote_to_order,sales_order,SO-26048,2026-03-26T15:18:00,E064,order_entered,,open,customer_po_PUR-682007,0.9,N
EV-002734,northfield_industrial_components,manufacturing,work_order,WO-70133,2026-03-26T17:48:00,E105,wo_released,planned,released,MRP,1.0,N
EV-000925,northfield_industrial_components,fulfillment,shipment,SH-50300,2026-03-27T10:09:00,E082,shipment_confirmed,picked,shipped,PS-SH-50300.pdf,1.0,N
EV-000750,northfield_industrial_components,fulfillment,shipment,SH-50125,2026-03-27T11:25:00,E102,shipment_confirmed,picked,shipped,PS-SH-50125.pdf,1.0,N
EV-002556,northfield_industrial_components,manufacturing,work_order,WO-70036,2026-03-27T11:53:00,E033,wo_released,planned,released,MRP,1.0,N
EV-001316,northfield_industrial_components,order_to_cash,customer_invoice,INV-60300,2026-03-27T12:38:00,E002,invoice_issued,,open,INV-60300.pdf,1.0,N
EV-001175,northfield_industrial_components,order_to_cash,customer_invoice,INV-60159,2026-03-27T12:49:00,E002,invoice_issued,,open,INV-60159.pdf,1.0,N
EV-001141,northfield_industrial_components,order_to_cash,customer_invoice,INV-60125,2026-03-27T12:54:00,E002,invoice_issued,,open,INV-60125.pdf,1.0,N
EV-001562,northfield_industrial_components,order_to_cash,customer_invoice,INV-60181,2026-03-27T13:43:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000160,northfield_industrial_components,quote_to_order,quote,Q-26160,2026-03-27T14:10:00,E072,quote_sent,draft,sent,Q-26160.pdf,1.0,N
EV-000784,northfield_industrial_components,fulfillment,shipment,SH-50159,2026-03-27T15:21:00,E102,shipment_confirmed,picked,shipped,PS-SH-50159.pdf,1.0,N
EV-002088,northfield_industrial_components,procure_to_pay,receipt,RCV-40090,2026-03-28T07:20:00,E078,goods_received,open,received,PS517673,1.0,N
EV-000223,northfield_industrial_components,quote_to_order,sales_order,SO-26026,2026-03-28T08:31:00,E075,order_entered,,open,customer_po_P720718,0.9,N
EV-002468,northfield_industrial_components,procure_to_pay,supplier_invoice,SI1008898,2026-03-28T08:48:00,E002,invoice_matched,received,approved,SI1008898,1.0,N
EV-001527,northfield_industrial_components,order_to_cash,customer_invoice,INV-60137,2026-03-28T15:10:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002276,northfield_industrial_components,procure_to_pay,supplier_invoice,INV3862958,2026-03-28T15:40:00,E002,match_exception,received,on hold,INV3862958,0.7,Y
EV-000468,northfield_industrial_components,quote_to_order,sales_order,SO-26270,2026-03-29T08:54:00,E075,order_entered,,open,customer_po_PUR-312765,1.0,N
EV-001971,northfield_industrial_components,procure_to_pay,purchase_order,PO-31233,2026-03-29T09:20:00,E060,po_issued,draft,open,PO-31233.pdf,1.0,N
EV-002244,northfield_industrial_components,procure_to_pay,receipt,RCV-40246,2026-03-29T09:48:00,E078,goods_received,open,received,PS943836,1.0,N
EV-000534,northfield_industrial_components,credit_control,sales_order,SO-26331,2026-03-29T13:00:00,E002,credit_hold_applied,open,credit_hold,credit_checks,1.0,N
EV-001852,northfield_industrial_components,procure_to_pay,purchase_order,PO-31114,2026-03-29T13:00:00,E061,po_issued,draft,open,PO-31114.pdf,1.0,N
EV-000502,northfield_industrial_components,quote_to_order,sales_order,SO-26303,2026-03-29T14:53:00,E068,order_entered,,open,customer_po_P392945,0.9,N
EV-001920,northfield_industrial_components,procure_to_pay,purchase_order,PO-31182,2026-03-29T15:30:00,E060,po_issued,draft,open,PO-31182.pdf,1.0,N
EV-000532,northfield_industrial_components,quote_to_order,sales_order,SO-26330,2026-03-29T16:05:00,E068,order_entered,,open,customer_po_4500148212,0.9,N
EV-000533,northfield_industrial_components,quote_to_order,sales_order,SO-26331,2026-03-29T16:25:00,E066,order_entered,,open,customer_po_P779525,1.0,Y
EV-000550,northfield_industrial_components,quote_to_order,sales_order,SO-26347,2026-03-29T16:27:00,E064,order_entered,,open,customer_po_PUR-675215,0.9,N
EV-002442,northfield_industrial_components,procure_to_pay,supplier_invoice,92095316,2026-03-30T10:08:00,E002,invoice_matched,received,approved,92095316,1.0,N
EV-002907,northfield_industrial_components,quality,ncr,NCR-0008,2026-03-30T12:55:00,E059,ncr_opened,,open,RCV-40246,1.0,Y
EV-000606,northfield_industrial_components,quote_to_order,sales_order,SO-26402,2026-03-30T14:01:00,E074,order_entered,,open,customer_po_PUR-731905,1.0,N
EV-001497,northfield_industrial_components,order_to_cash,customer_invoice,INV-60104,2026-03-30T14:55:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002685,northfield_industrial_components,manufacturing,work_order,WO-70106,2026-03-30T16:13:00,E007,wo_released,planned,released,MRP,1.0,N
EV-002313,northfield_industrial_components,procure_to_pay,supplier_invoice,9275059,2026-03-30T16:27:00,E002,match_exception,received,on hold,9275059,0.7,Y
EV-001577,northfield_industrial_components,order_to_cash,customer_invoice,INV-60197,2026-03-31T08:07:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002120,northfield_industrial_components,procure_to_pay,receipt,RCV-40122,2026-03-31T08:19:00,E099,goods_received,open,received,PS730437,1.0,N
EV-002058,northfield_industrial_components,procure_to_pay,receipt,RCV-40060,2026-03-31T09:54:00,E102,goods_received,open,received,PS306387,1.0,N
EV-001508,northfield_industrial_components,order_to_cash,customer_invoice,INV-60117,2026-03-31T10:21:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000354,northfield_industrial_components,quote_to_order,sales_order,SO-26157,2026-03-31T11:24:00,E065,order_entered,,open,customer_po_PUR-882653,0.9,N
EV-002219,northfield_industrial_components,procure_to_pay,receipt,RCV-40221,2026-03-31T12:00:00,E106,goods_received,open,received,PS531492,0.85,Y
EV-002100,northfield_industrial_components,procure_to_pay,receipt,RCV-40102,2026-03-31T13:00:00,E083,goods_received,open,received,PS504550,1.0,N
EV-002004,northfield_industrial_components,procure_to_pay,receipt,RCV-40006,2026-03-31T13:32:00,E106,goods_received,open,received,PS774437,0.85,Y
EV-002171,northfield_industrial_components,procure_to_pay,receipt,RCV-40173,2026-03-31T13:39:00,E104,goods_received,open,received,PS830099,1.0,N
EV-002062,northfield_industrial_components,procure_to_pay,receipt,RCV-40064,2026-03-31T15:02:00,E101,goods_received,open,received,PS679028,1.0,N
EV-001659,northfield_industrial_components,order_to_cash,customer_invoice,INV-60288,2026-03-31T15:18:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002212,northfield_industrial_components,procure_to_pay,receipt,RCV-40214,2026-03-31T15:33:00,E076,goods_received,open,received,PS384057,1.0,N
EV-001484,northfield_industrial_components,order_to_cash,customer_invoice,INV-60090,2026-03-31T16:23:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002147,northfield_industrial_components,procure_to_pay,receipt,RCV-40149,2026-03-31T17:06:00,E099,goods_received,open,received,PS547891,1.0,N
EV-001670,northfield_industrial_components,order_to_cash,customer_invoice,INV-60302,2026-03-31T17:42:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002335,northfield_industrial_components,procure_to_pay,supplier_invoice,INV2195791,2026-04-01T09:40:00,E002,invoice_matched,received,approved,INV2195791,1.0,N
EV-002478,northfield_industrial_components,procure_to_pay,supplier_invoice,SI8967692,2026-04-01T10:41:00,E002,invoice_matched,received,approved,SI8967692,1.0,N
EV-002459,northfield_industrial_components,procure_to_pay,supplier_invoice,INV2607240,2026-04-02T08:02:00,E002,invoice_matched,received,approved,INV2607240,1.0,N
EV-002394,northfield_industrial_components,procure_to_pay,supplier_invoice,2819564,2026-04-03T16:03:00,E002,invoice_matched,received,approved,2819564,1.0,N
EV-002491,northfield_industrial_components,procure_to_pay,supplier_invoice,SI6646953,2026-04-04T09:44:00,E002,invoice_matched,received,approved,SI6646953,1.0,N
EV-002305,northfield_industrial_components,procure_to_pay,supplier_invoice,SI3517527,2026-04-04T12:06:00,E002,invoice_matched,received,approved,SI3517527,1.0,N
EV-002466,northfield_industrial_components,procure_to_pay,supplier_invoice,SI5597422,2026-04-05T11:08:00,E002,invoice_matched,received,approved,SI5597422,1.0,N
EV-002309,northfield_industrial_components,procure_to_pay,supplier_invoice,INV7937516,2026-04-05T15:00:00,E002,invoice_matched,received,approved,INV7937516,1.0,N
EV-002367,northfield_industrial_components,procure_to_pay,supplier_invoice,92145940,2026-04-07T07:37:00,E002,invoice_matched,received,approved,92145940,1.0,N
EV-002251,northfield_industrial_components,procure_to_pay,supplier_invoice,INV3055995,2026-04-07T09:07:00,E002,invoice_matched,received,approved,INV3055995,1.0,N
